RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31
394714,40,"Jacksonville, FL",Msa,FL,188000.0,192850.0,189000.0,195000.0,199000.0,198500.0,193000.0,190500.0,185744.0,180000.0,180050.0,177000.0,182000.0,178000.0,167800.0,175000.0,185000.0,176000.0,176179.0,165300.0,167400.0,164700.0,160000.0,165000.0,160000.0,168000.0,169160.0,162000.0,168700.0,156200.0,168000.0,165000.0,155000.0,167000.0,155000.0,150000.0,145000.0,160000.0,149900.0,162000.0,160000.0,159000.0,159990.0,154900.0,153000.0,150500.0,157198.0,139000.0,145000.0,145000.0,153000.0,160500.0,172000.0,161000.0,164900.0,153400.0,161000.0,164800.0,158000.0,170000.0,157125.0,165000.0,182500.0,181990.0,189000.0,191250.0,192100.0,185000.0,185000.0,185000.0,190148.0,185000.0,190000.0,201000.0,195000.0,208350.0,208500.0,206000.0,200000.0,195993.0,199200.0,199050.0,207000.0,188000.0,205000.0,203785.0,200000.0,210000.0,216205.0,207000.0,202990.0,199000.0,205000.0,209475.0,210000.0,200000.0,199000.0,205000.0,199897.0,214945.0,220000.0,219000.0,217000.0,207945.0,212000.0,215000.0,217000.0,200500.0,210000.0,215000.0,219654.0,229900.0,229900.0,235000.0,222000.0,225000.0,222900.0,226000.0,235000.0,225000.0,235000.0,235805.0,237500.0,240000.0,251450.0,246945.0,244000.0,240000.0,242000.0,249000.0,250000.0,230500.0,245200.0,248000.0,245634.0,250000.0,253000.0,260000.0,257995.0,250000.0,250000.0,248200.0,250995.0,245000.0,250000.0,255000.0,255100.0,259900.0,261990.0,275000.0,269000.0,268000.0,273950.0,275000.0,277995.0,268000.0,275000.0,285000.0
394849,41,"Memphis, TN",Msa,TN,133000.0,145204.0,146825.0,148000.0,151000.0,157000.0,150000.0,144900.0,139000.0,142750.0,140000.0,139900.0,134450.0,142000.0,143950.0,150312.0,150000.0,155000.0,145500.0,150000.0,140000.0,140500.0,141172.0,130000.0,134500.0,143226.0,137775.0,142000.0,145000.0,139900.0,153000.0,150000.0,141000.0,148700.0,139950.0,123500.0,135000.0,136950.0,134400.0,130000.0,142000.0,136000.0,139000.0,143250.0,131900.0,135000.0,138090.0,129900.0,121183.0,140000.0,144700.0,135000.0,149000.0,155500.0,140000.0,141000.0,130000.0,125000.0,133000.0,130000.0,128650.0,135000.0,140000.0,150000.0,157000.0,163000.0,155500.0,153750.0,146950.0,155000.0,145000.0,142000.0,135000.0,146500.0,145000.0,154450.0,164000.0,163000.0,154000.0,155498.0,145050.0,145000.0,144000.0,139950.0,150000.0,145000.0,156000.0,159000.0,170000.0,156000.0,162000.0,158000.0,153250.0,159000.0,150000.0,140000.0,145000.0,150500.0,150500.0,165000.0,180000.0,166485.0,167625.0,158000.0,159000.0,167500.0,160000.0,144875.0,151950.0,157000.0,162500.0,169000.0,180000.0,179000.0,171400.0,170000.0,163750.0,169000.0,165000.0,165000.0,148000.0,165500.0,170000.0,185000.0,188376.0,187500.0,175000.0,175000.0,175000.0,169950.0,170000.0,160000.0,173500.0,175000.0,180000.0,190000.0,205000.0,201000.0,189900.0,185900.0,181000.0,187000.0,190000.0,178000.0,184500.0,195000.0,208000.0,205000.0,215000.0,215000.0,215250.0,220750.0,219000.0,215000.0,213000.0,197000.0,195000.0,220000.0
394935,42,"Oklahoma City, OK",Msa,OK,114735.0,118500.0,125000.0,125000.0,129895.0,126000.0,128500.0,122000.0,125000.0,120000.0,120000.0,124500.0,125000.0,126175.0,119950.0,129500.0,130000.0,132000.0,125000.0,126000.0,124000.0,125000.0,122000.0,119900.0,123000.0,126500.0,125000.0,127000.0,135000.0,130000.0,128000.0,132000.0,125066.0,133900.0,130000.0,130000.0,126500.0,128500.0,124900.0,136500.0,139000.0,135000.0,131500.0,130750.0,132000.0,128500.0,132500.0,131000.0,130000.0,133250.0,133044.0,141000.0,140000.0,139750.0,141832.0,141500.0,142500.0,142000.0,139000.0,135000.0,140000.0,141000.0,140000.0,143000.0,149000.0,153000.0,150000.0,145000.0,142713.0,144500.0,147500.0,139900.0,145500.0,150000.0,150000.0,155000.0,160000.0,160000.0,155000.0,155750.0,157000.0,155000.0,158750.0,150000.0,154714.0,151000.0,151500.0,160000.0,169000.0,165000.0,160201.0,160000.0,157500.0,153000.0,155500.0,159000.0,152000.0,157900.0,160250.0,162000.0,165000.0,170000.0,163500.0,160000.0,164250.0,161500.0,164900.0,161500.0,162000.0,163000.0,165000.0,166500.0,171745.0,169000.0,168500.0,168000.0,160000.0,163000.0,167750.0,159450.0,165000.0,169000.0,170500.0,172500.0,170000.0,174215.0,170000.0,175000.0,175000.0,170000.0,171000.0,175000.0,179900.0,182500.0,187000.0,185000.0,200000.0,185000.0,188500.0,188000.0,185000.0,188500.0,190000.0,181000.0,190000.0,195000.0,195000.0,196950.0,205000.0,204900.0,215000.0,206750.0,205000.0,208000.0,205000.0,199500.0,210000.0,212500.0
394807,43,"Louisville-Jefferson County, KY",Msa,KY,135000.0,137500.0,137000.0,143250.0,147000.0,141000.0,147000.0,139500.0,136900.0,130000.0,135352.0,131500.0,128500.0,131500.0,139000.0,135500.0,143000.0,142000.0,140000.0,137450.0,135000.0,129900.0,135000.0,134000.0,134000.0,141500.0,137500.0,143870.0,145753.0,150000.0,150400.0,145000.0,137250.0,149950.0,142475.0,140000.0,143000.0,142000.0,139000.0,144000.0,147950.0,150000.0,144700.0,141500.0,142000.0,138500.0,136950.0,137750.0,135000.0,144000.0,144950.0,145700.0,147000.0,145000.0,141100.0,144000.0,147500.0,144900.0,145000.0,134000.0,131500.0,137750.0,139000.0,148500.0,159000.0,157000.0,150000.0,150000.0,142750.0,145000.0,138000.0,138250.0,136000.0,139000.0,144925.0,148000.0,156000.0,157000.0,155000.0,150000.0,149900.0,144900.0,147250.0,142000.0,147250.0,150000.0,155000.0,167750.0,169000.0,165000.0,160450.0,150000.0,155000.0,150900.0,154900.0,152000.0,146850.0,154900.0,155500.0,165000.0,170000.0,179500.0,170000.0,168500.0,164500.0,168000.0,159900.0,159950.0,158000.0,160000.0,169000.0,175000.0,184000.0,185000.0,175000.0,173900.0,175000.0,175000.0,175000.0,171565.0,170000.0,170000.0,178000.0,185000.0,189900.0,195000.0,184900.0,174950.0,182120.0,180000.0,182000.0,179900.0,180000.0,179700.0,182000.0,196000.0,205000.0,207000.0,199900.0,192000.0,194900.0,185500.0,195000.0,183000.0,189000.0,195000.0,198950.0,200000.0,212500.0,223500.0,220000.0,215000.0,215000.0,215000.0,205000.0,205500.0,204900.0,213000.0
394669,44,"Hartford, CT",Msa,CT,225750.0,239900.0,240000.0,238900.0,245000.0,242500.0,250000.0,230000.0,235000.0,230000.0,220000.0,210000.0,217500.0,215000.0,218000.0,220000.0,238500.0,234000.0,225000.0,219900.0,216750.0,222500.0,227000.0,220000.0,217250.0,222000.0,210000.0,224500.0,235000.0,235450.0,239900.0,231050.0,230000.0,233500.0,230000.0,220000.0,213000.0,209900.0,218950.0,215750.0,229250.0,225500.0,225000.0,220000.0,210000.0,205000.0,198750.0,195000.0,203999.0,199900.0,201450.0,215000.0,229000.0,230000.0,229000.0,205000.0,219000.0,210000.0,210000.0,203000.0,186550.0,189450.0,215000.0,215000.0,229000.0,232000.0,227000.0,215000.0,218000.0,202000.0,200000.0,212500.0,209700.0,194500.0,204500.0,215000.0,221000.0,233000.0,221000.0,212500.0,205000.0,212500.0,206000.0,194000.0,187000.0,207800.0,210000.0,211000.0,230000.0,220000.0,220000.0,216000.0,205000.0,202300.0,215000.0,205000.0,207250.0,200000.0,210000.0,222000.0,242000.0,230000.0,230000.0,225000.0,215000.0,212000.0,210250.0,210000.0,202000.0,213500.0,217500.0,225000.0,239900.0,236000.0,232000.0,220000.0,218000.0,209000.0,216000.0,209000.0,215950.0,225000.0,224750.0,225000.0,243850.0,242400.0,242500.0,220000.0,220000.0,210000.0,220000.0,208000.0,200000.0,215000.0,225000.0,230000.0,240000.0,242000.0,235000.0,225000.0,223500.0,228750.0,224000.0,225000.0,215000.0,233950.0,243000.0,240000.0,245000.0,255000.0,260000.0,255000.0,257900.0,255000.0,255000.0,255000.0,244950.0,250000.0
395022,45,"Richmond, VA",Msa,VA,205000.0,225000.0,219950.0,225000.0,233450.0,226500.0,230000.0,214000.0,214500.0,216000.0,224000.0,205500.0,204364.0,200000.0,200000.0,215000.0,210500.0,207000.0,209375.0,197725.0,199900.0,200000.0,209950.0,207600.0,191433.0,194540.0,200000.0,205000.0,205000.0,219000.0,220000.0,196950.0,205000.0,205000.0,200393.0,199500.0,180000.0,195000.0,195000.0,195000.0,201950.0,209000.0,210000.0,189000.0,189950.0,187500.0,200000.0,171000.0,176000.0,183500.0,198500.0,195000.0,214500.0,220000.0,199925.0,188000.0,195000.0,205000.0,200000.0,194000.0,190000.0,195000.0,204413.0,207360.0,219900.0,215000.0,217495.0,211767.0,214000.0,202000.0,215000.0,199950.0,192000.0,210000.0,210000.0,212500.0,228897.0,214950.0,222600.0,214800.0,212900.0,210000.0,225960.0,199950.0,200000.0,212250.0,210000.0,225000.0,227350.0,227500.0,227000.0,212000.0,220000.0,222100.0,225000.0,215000.0,213133.0,220000.0,222500.0,230000.0,240000.0,239000.0,230148.0,225000.0,230000.0,235000.0,229950.0,222250.0,230000.0,230000.0,232500.0,238220.0,249950.0,250000.0,245000.0,237700.0,225000.0,239083.0,249500.0,233163.0,239050.0,240000.0,248000.0,250000.0,258950.0,256950.0,250000.0,240000.0,239950.0,249925.0,249000.0,235000.0,240000.0,252333.0,259000.0,262102.0,270082.0,267500.0,270000.0,260000.0,262250.0,260001.0,267500.0,250000.0,249950.0,265000.0,270000.0,276500.0,275000.0,283200.0,280000.0,286650.0,289900.0,285000.0,290000.0,273500.0,289950.0,291600.0
394910,46,"New Orleans, LA",Msa,LA,165000.0,169700.0,164000.0,170000.0,170000.0,178250.0,170750.0,172500.0,165000.0,160000.0,168000.0,149900.0,160000.0,163000.0,158500.0,165000.0,170500.0,180000.0,165000.0,169000.0,159900.0,159000.0,160000.0,155000.0,155356.0,165000.0,159900.0,162000.0,165100.0,168925.0,170000.0,160000.0,169000.0,165000.0,168000.0,160000.0,160700.0,154000.0,158500.0,163500.0,170000.0,164000.0,160000.0,160000.0,155000.0,159000.0,159000.0,149900.0,150000.0,155000.0,160000.0,160000.0,166850.0,164000.0,165000.0,162000.0,157287.0,155100.0,163950.0,167475.0,149900.0,154750.0,164700.0,174000.0,178000.0,178500.0,169900.0,168600.0,169000.0,165000.0,172000.0,165000.0,160000.0,172300.0,165000.0,174300.0,175000.0,175000.0,165000.0,167500.0,163000.0,174500.0,174000.0,159766.0,162200.0,173750.0,172250.0,180500.0,182000.0,182900.0,175000.0,170000.0,172900.0,173600.0,180000.0,165000.0,173000.0,177700.0,175000.0,189950.0,185540.0,186050.0,180000.0,180000.0,171500.0,186000.0,175000.0,180900.0,178000.0,182450.0,176900.0,197000.0,199900.0,199950.0,194928.0,187750.0,189999.0,189700.0,202500.0,192000.0,186927.0,188998.0,187500.0,200000.0,210000.0,208000.0,200000.0,200000.0,193920.0,201900.0,200000.0,191558.0,197000.0,196000.0,195000.0,209200.0,220000.0,215000.0,214900.0,203175.0,208000.0,215000.0,215000.0,210000.0,205500.0,210000.0,220000.0,219000.0,230000.0,230000.0,232000.0,225000.0,229900.0,236500.0,230000.0,225000.0,230000.0,239000.0
394425,47,"Buffalo, NY",Msa,NY,106000.0,120125.0,113000.0,120000.0,125000.0,118000.0,118900.0,115000.0,115000.0,113000.0,105000.0,101925.0,105000.0,115000.0,111635.0,120000.0,124500.0,122500.0,120000.0,117000.0,111000.0,119000.0,118720.0,122000.0,116500.0,109000.0,120000.0,120000.0,125000.0,130000.0,128000.0,133500.0,130000.0,122900.0,121000.0,130000.0,115000.0,114000.0,120700.0,121500.0,128750.0,130000.0,130000.0,132000.0,121000.0,118000.0,123250.0,112000.0,112950.0,124250.0,115000.0,127550.0,135000.0,130000.0,129950.0,129900.0,124500.0,130000.0,125000.0,122000.0,119000.0,122500.0,122500.0,130000.0,135850.0,138900.0,141600.0,135000.0,128000.0,126000.0,125000.0,122000.0,120050.0,124000.0,123500.0,130000.0,132150.0,134000.0,145000.0,135000.0,130000.0,126250.0,127800.0,123000.0,122000.0,122000.0,135500.0,125000.0,139900.0,140125.0,143000.0,136250.0,132000.0,130050.0,129000.0,135000.0,130000.0,129900.0,131000.0,131000.0,147000.0,147500.0,149000.0,144000.0,144000.0,135700.0,137500.0,134000.0,127200.0,134028.0,138500.0,145875.0,155800.0,154900.0,155187.0,158250.0,148000.0,145000.0,146905.0,144100.0,140000.0,143500.0,144900.0,149900.0,155000.0,170000.0,165000.0,163000.0,156000.0,157000.0,150000.0,148000.0,149450.0,150000.0,156333.0,164000.0,175000.0,175000.0,176550.0,170000.0,169000.0,163000.0,164000.0,161000.0,155000.0,162000.0,170500.0,180000.0,170450.0,189950.0,195000.0,190000.0,190000.0,185000.0,185000.0,180000.0,172500.0,176500.0
395012,48,"Raleigh, NC",Msa,NC,200000.0,202250.0,190000.0,210000.0,217000.0,209000.0,210000.0,196000.0,209000.0,200000.0,202500.0,195000.0,197000.0,200000.0,182000.0,190000.0,186000.0,192500.0,191500.0,177500.0,188500.0,189500.0,188250.0,198000.0,174000.0,186500.0,198000.0,194000.0,210000.0,201000.0,199500.0,204750.0,200000.0,210000.0,200000.0,195000.0,192900.0,190000.0,190000.0,201000.0,207500.0,203500.0,197000.0,189000.0,195000.0,203750.0,200000.0,179500.0,188000.0,195000.0,205000.0,209000.0,207750.0,203900.0,202000.0,195000.0,199700.0,218000.0,204950.0,196635.0,190000.0,205000.0,200000.0,216000.0,210000.0,215000.0,218500.0,203000.0,220000.0,210000.0,223500.0,210500.0,213000.0,215000.0,217000.0,225000.0,224000.0,226000.0,225000.0,219000.0,224000.0,225000.0,216000.0,214000.0,218949.0,230000.0,223690.0,235752.0,247000.0,235250.0,238500.0,233500.0,236000.0,240000.0,235000.0,223000.0,230500.0,234642.0,239000.0,248000.0,255000.0,245000.0,250000.0,250000.0,249999.0,250000.0,256000.0,252000.0,247000.0,260000.0,265000.0,270000.0,273000.0,267750.0,265000.0,262000.0,266000.0,270000.0,275000.0,263000.0,273000.0,275000.0,281000.0,282000.0,285000.0,284000.0,280000.0,280200.0,277000.0,285000.0,282250.0,283500.0,286000.0,290000.0,295500.0,295000.0,299000.0,300000.0,297000.0,297000.0,300000.0,305500.0,301750.0,300000.0,303000.0,310000.0,315000.0,310000.0,309000.0,314000.0,319500.0,315000.0,318000.0,319000.0,317000.0,312393.0,320000.0,332000.0
394388,49,"Birmingham, AL",Msa,AL,145200.0,153000.0,157500.0,160000.0,161250.0,166000.0,150000.0,150427.0,149750.0,149900.0,153000.0,129900.0,139450.0,150000.0,145000.0,156200.0,163350.0,163500.0,162000.0,156650.0,155000.0,152000.0,160000.0,150000.0,146000.0,149000.0,155750.0,160000.0,164500.0,155000.0,160000.0,157000.0,159000.0,159900.0,158000.0,146375.0,145900.0,153715.0,152000.0,164900.0,169000.0,155000.0,161000.0,155000.0,156700.0,150000.0,160000.0,149900.0,155000.0,159900.0,166320.0,173050.0,188950.0,185000.0,171000.0,173475.0,172000.0,175000.0,180000.0,178000.0,171750.0,199000.0,189900.0,205000.0,210000.0,210000.0,200000.0,186500.0,196000.0,192000.0,195000.0,185000.0,188860.0,180000.0,191000.0,195000.0,199945.0,193050.0,198000.0,190000.0,180000.0,180000.0,186000.0,180250.0,178000.0,188000.0,190000.0,205000.0,194500.0,191517.0,183000.0,173693.0,172450.0,173000.0,170900.0,165000.0,167000.0,177000.0,189200.0,189900.0,196200.0,190000.0,180000.0,180000.0,176750.0,180000.0,174000.0,177000.0,168000.0,175000.0,192000.0,198000.0,193750.0,189250.0,187000.0,185500.0,184700.0,182500.0,184900.0,176000.0,179900.0,189900.0,192500.0,207500.0,210000.0,202950.0,192900.0,197750.0,195000.0,193000.0,197950.0,188075.0,190000.0,200000.0,210500.0,217000.0,217000.0,206000.0,210000.0,199900.0,205000.0,205000.0,205900.0,195000.0,209450.0,227500.0,227288.0,224250.0,225000.0,225000.0,224000.0,235000.0,225000.0,230000.0,221726.0,219900.0,226000.0,235000.0
395053,50,"Salt Lake City, UT",Msa,UT,224912.0,224900.0,229000.0,233810.0,226000.0,230000.0,225000.0,217400.0,227000.0,226000.0,220000.0,230000.0,219000.0,216500.0,220000.0,220818.0,219000.0,220000.0,218001.0,205000.0,205000.0,201040.0,209000.0,211382.0,205500.0,200000.0,203550.0,200000.0,221000.0,224900.0,220000.0,210000.0,209000.0,200000.0,198450.0,188515.0,187550.0,187700.0,185000.0,187950.0,194000.0,198000.0,187000.0,180000.0,182900.0,180050.0,182000.0,176000.0,175000.0,176750.0,195000.0,194000.0,194000.0,192014.0,203000.0,190300.0,201000.0,205000.0,202000.0,201000.0,206000.0,206624.0,219500.0,226000.0,232500.0,227000.0,228000.0,221800.0,217000.0,220100.0,225000.0,218000.0,223000.0,226000.0,220500.0,235000.0,233575.0,240000.0,236000.0,230000.0,230000.0,232000.0,235500.0,235000.0,225000.0,235000.0,239500.0,252000.0,257500.0,250000.0,245000.0,247000.0,246450.0,247000.0,249900.0,238000.0,246500.0,250000.0,255000.0,262950.0,272000.0,270000.0,265000.0,261000.0,262000.0,265503.0,266768.0,270000.0,262540.0,280150.0,285000.0,297500.0,295000.0,291825.0,288000.0,285000.0,291000.0,299450.0,292750.0,293000.0,295115.0,315000.0,306200.0,320000.0,325000.0,320000.0,313760.0,315000.0,322325.0,314900.0,305000.0,316260.0,315250.0,317000.0,330000.0,340000.0,344850.0,345886.0,339000.0,343200.0,337000.0,344000.0,343000.0,341500.0,352500.0,358000.0,359900.0,355000.0,371000.0,375000.0,376000.0,385000.0,382750.0,385000.0,399700.0,390000.0,415000.0,434000.0
395031,51,"Rochester, NY",Msa,NY,110600.0,112000.0,118900.0,122000.0,123000.0,126000.0,126000.0,119000.0,117000.0,117500.0,116000.0,112000.0,118000.0,119200.0,118000.0,120000.0,124230.0,126250.0,123600.0,120000.0,119900.0,120000.0,115450.0,115000.0,116950.0,119000.0,123000.0,129000.0,125000.0,130000.0,130000.0,127500.0,121500.0,122000.0,119900.0,122625.0,117500.0,115000.0,119000.0,127000.0,123900.0,129900.0,126000.0,125000.0,124000.0,129900.0,119000.0,119250.0,118500.0,119900.0,122850.0,124900.0,130000.0,130950.0,135500.0,132000.0,130000.0,125000.0,123750.0,120000.0,119000.0,129950.0,128600.0,128000.0,136000.0,144000.0,138500.0,130000.0,125000.0,127000.0,129569.0,120750.0,122000.0,127000.0,123500.0,131000.0,137000.0,140000.0,128000.0,132325.0,130000.0,136000.0,127000.0,124850.0,124950.0,123000.0,124900.0,133000.0,140000.0,144500.0,140000.0,133000.0,132500.0,132000.0,137500.0,122500.0,128750.0,127500.0,131250.0,135250.0,144750.0,145000.0,144000.0,140000.0,133625.0,138750.0,138500.0,132250.0,132500.0,134875.0,135000.0,146000.0,147000.0,149000.0,149900.0,140000.0,139900.0,133000.0,136500.0,132250.0,133000.0,139700.0,140000.0,155000.0,155000.0,158700.0,153000.0,147000.0,146450.0,144900.0,142000.0,137000.0,138500.0,141000.0,145000.0,155000.0,165000.0,163000.0,162000.0,156000.0,150000.0,151000.0,153000.0,151750.0,140000.0,160000.0,165000.0,160063.0,165000.0,173000.0,177625.0,175000.0,175000.0,173250.0,175000.0,160500.0,160000.0,167000.0
394640,52,"Grand Rapids, MI",Msa,MI,127000.0,130000.0,131290.0,134000.0,134700.0,132000.0,137000.0,130000.0,127000.0,129900.0,122000.0,120000.0,125000.0,120000.0,120000.0,125000.0,120000.0,125000.0,124000.0,124950.0,125000.0,119900.0,115250.0,118015.0,119900.0,123000.0,119000.0,123100.0,126900.0,120500.0,119000.0,127950.0,125000.0,117750.0,120000.0,123000.0,124950.0,115000.0,119900.0,129900.0,120750.0,127900.0,123000.0,120000.0,116000.0,119000.0,121950.0,123000.0,110000.0,116400.0,120000.0,125000.0,133500.0,129250.0,130000.0,129995.0,128000.0,124500.0,129000.0,119310.0,120940.0,127000.0,131500.0,136200.0,138000.0,139000.0,139950.0,140000.0,133000.0,129900.0,135000.0,125000.0,128500.0,130000.0,134000.0,140000.0,144250.0,146000.0,143000.0,148500.0,143000.0,135000.0,135000.0,139900.0,133950.0,140000.0,149116.0,150100.0,155000.0,155000.0,156000.0,153250.0,149900.0,150000.0,150000.0,148000.0,148000.0,149000.0,158000.0,165000.0,167250.0,165000.0,168000.0,164000.0,167000.0,167000.0,161750.0,159850.0,165000.0,170000.0,178000.0,184000.0,182000.0,180000.0,183000.0,180000.0,174900.0,180000.0,174700.0,180000.0,176000.0,185000.0,189000.0,197000.0,199900.0,199275.0,200000.0,197950.0,193950.0,189000.0,189250.0,190000.0,193000.0,198750.0,210000.0,215000.0,215000.0,215000.0,215000.0,209900.0,211500.0,203000.0,209000.0,202950.0,213250.0,227750.0,220000.0,219950.0,230000.0,239000.0,229900.0,240000.0,235000.0,228000.0,232000.0,220000.0,234450.0,250000.0
395167,53,"Tucson, AZ",Msa,AZ,214500.0,215000.0,205000.0,210000.0,208750.0,207509.0,204589.0,191500.0,200000.0,190440.0,195000.0,197598.0,191575.0,186744.0,190000.0,190000.0,181775.0,182750.0,176714.0,175500.0,170000.0,171334.0,170000.0,185000.0,165000.0,165931.0,172500.0,167209.0,162500.0,175000.0,168000.0,169000.0,166425.0,175000.0,172000.0,160500.0,156000.0,154135.0,160000.0,155000.0,151000.0,149000.0,150000.0,142990.0,145000.0,145000.0,140500.0,142503.0,145900.0,149900.0,151700.0,152000.0,153000.0,155000.0,155000.0,161889.0,154670.0,161500.0,164183.0,160000.0,163250.0,165000.0,163900.0,165450.0,172250.0,167750.0,171950.0,168000.0,167000.0,174950.0,168000.0,169900.0,169000.0,172500.0,169000.0,175000.0,180000.0,185000.0,178500.0,179900.0,180900.0,169900.0,174900.0,172750.0,175000.0,177750.0,172500.0,175023.0,177500.0,180000.0,183000.0,180000.0,180000.0,179450.0,185000.0,179000.0,179000.0,179000.0,182000.0,182000.0,193000.0,190000.0,192000.0,183680.0,183000.0,189000.0,185000.0,185000.0,194450.0,193900.0,195000.0,201000.0,205000.0,200000.0,195000.0,208750.0,203000.0,206000.0,209000.0,196250.0,200000.0,204300.0,209900.0,210000.0,207000.0,210000.0,214900.0,212065.0,212500.0,222000.0,212000.0,215990.0,212000.0,215000.0,215000.0,228650.0,225000.0,226861.0,222000.0,225000.0,228000.0,219300.0,233000.0,225000.0,235000.0,239900.0,235500.0,235000.0,240000.0,250000.0,250000.0,255000.0,260000.0,259950.0,255000.0,265500.0,269000.0,282000.0
753924,54,"Urban Honolulu, HI",Msa,HI,394333.0,400000.0,472500.0,410000.0,421500.0,407617.0,465500.0,375000.0,429000.0,450000.0,445000.0,353600.0,385000.0,448000.0,424400.0,434500.0,415000.0,418000.0,418800.0,430000.0,423517.0,441000.0,415000.0,430000.0,424253.0,416250.0,421750.0,430000.0,429500.0,475000.0,473382.0,485000.0,440000.0,443500.0,451500.0,432000.0,440000.0,445000.0,425000.0,465000.0,387393.0,420000.0,425500.0,415000.0,436000.0,474900.0,433500.0,411932.0,470000.0,410500.0,449500.0,445000.0,452885.0,450000.0,440000.0,455000.0,451850.0,464000.0,445000.0,450564.0,450000.0,440000.0,475000.0,425000.0,481500.0,451660.0,500000.0,475000.0,453000.0,455000.0,485990.0,512000.0,475000.0,504000.0,475000.0,505000.0,525000.0,493200.0,486000.0,535000.0,454300.0,580000.0,523500.0,590000.0,486500.0,498950.0,500000.0,503000.0,502000.0,515000.0,549000.0,538000.0,530000.0,530000.0,538300.0,529650.0,571100.0,535000.0,551500.0,575000.0,568000.0,570000.0,565640.0,556000.0,565000.0,585000.0,560000.0,565000.0,560000.0,534000.0,545000.0,559000.0,585000.0,588000.0,575000.0,606000.0,625000.0,610000.0,600000.0,565000.0,564000.0,556000.0,540000.0,590000.0,570000.0,575000.0,586722.0,580000.0,587485.0,590214.0,549000.0,595032.0,570000.0,595000.0,579000.0,575000.0,615000.0,628500.0,599000.0,599000.0,585000.0,575000.0,594000.0,575000.0,600000.0,637321.0,625000.0,611250.0,620000.0,610000.0,626000.0,645000.0,600000.0,610000.0,650000.0,638640.0,645000.0,605000.0
