RegionID,SizeRank,RegionName,RegionType,StateName,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30
394843,71,"McAllen, TX",Msa,TX,195000.0,190000.0,191500.0,189900.0,189900.0,194900.0,193000.0,195000.0,195000.0,195000.0,198000.0,192000.0,190000.0,189900.0,190000.0,198000.0,199500.0,204000.0,207238.0,209000.0,205000.0,200000.0,199900.0,200000.0,200000.0,199900.0,199500.0,199000.0,199500.0,199000.0,209000.0,216000.0,220000.0,220000.0,229000.0,234900.0,233500.0,227000.0,225000.0,232000.0,240000.0,246900.0
394486,72,"Columbia, SC",Msa,SC,195373.0,190605.0,190605.0,195468.0,204526.0,214443.0,219210.0,224073.0,219210.0,215482.0,219127.0,214538.0,224073.0,224073.0,226838.0,226933.0,228840.0,237422.0,237422.0,237422.0,228745.0,224073.0,223978.0,219210.0,215754.0,216812.0,219210.0,225517.0,229784.0,232947.0,237422.0,238280.0,242180.0,244858.0,238374.0,239900.0,244168.0,243968.0,245000.0,250000.0,258290.0,262100.0
394648,73,"Greensboro, NC",Msa,NC,187247.0,186872.0,184437.0,196708.0,206075.0,218158.0,228556.0,224715.0,234176.0,247758.0,243449.0,238766.0,234082.0,233239.0,234176.0,243449.0,252816.0,262183.0,271550.0,261247.0,257500.0,252442.0,252816.0,248226.0,247290.0,245885.0,243449.0,243543.0,251973.0,243543.0,262379.0,277171.0,280074.0,289441.0,271644.0,275000.0,269000.0,267990.0,271500.0,269900.0,284900.0,279900.0
394304,74,"Akron, OH",Msa,OH,149900.0,147900.0,139900.0,144000.0,150000.0,159700.0,169900.0,174900.0,174900.0,169000.0,164000.0,159900.0,154900.0,149900.0,149900.0,155000.0,160000.0,164900.0,175000.0,179900.0,178777.0,174900.0,167500.0,164900.0,157500.0,149900.0,149900.0,155000.0,164900.0,169900.0,179000.0,185000.0,187000.0,189000.0,174900.0,175000.0,165000.0,156900.0,155000.0,164900.0,175000.0,186300.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,355690.0,359000.0,359500.0,359900.0,360000.0,359000.0,365000.0,369438.0,369900.0,361198.0,354500.0,355000.0,350000.0,350000.0,359000.0,359900.0,365000.0,375000.0,377900.0,379900.0,375000.0,369999.0,367500.0,373296.0,375900.0,375000.0,374990.0,375000.0,374990.0,360185.0,364000.0,370000.0,379900.0,379000.0,379000.0,379900.0,379900.0,389000.0,"","","",""
394798,76,"Little Rock, AR",Msa,AR,165091.0,169221.0,169771.0,172433.0,174268.0,177021.0,178948.0,178856.0,176195.0,174268.0,174268.0,176654.0,174360.0,174268.0,174268.0,176562.0,182619.0,187207.0,197302.0,197302.0,197302.0,197302.0,192713.0,192713.0,191796.0,189960.0,191796.0,192713.0,200972.0,201890.0,206479.0,206387.0,205561.0,201890.0,206479.0,207772.0,213318.0,213233.0,215000.0,215000.0,229900.0,230000.0
395134,77,"Stockton, CA",Msa,CA,353568.0,354408.0,359166.0,359072.0,349837.0,363830.0,361918.0,368495.0,368495.0,359166.0,359072.0,358233.0,353568.0,354501.0,349837.0,349837.0,362897.0,387153.0,395549.0,400213.0,410475.0,412994.0,405811.0,405717.0,410474.0,410009.0,401053.0,404980.0,409542.0,405764.0,409542.0,428200.0,436596.0,445925.0,443033.0,438369.0,433798.0,446382.0,449500.0,470000.0,460000.0,499000.0
394457,78,"Charleston, SC",Msa,SC,371362.0,370897.0,370897.0,371827.0,381122.0,387629.0,394880.0,390325.0,387629.0,381029.0,371734.0,370897.0,367179.0,362531.0,367179.0,380007.0,390325.0,395066.0,395066.0,395066.0,389488.0,379254.0,371827.0,371734.0,371734.0,370897.0,371827.0,381122.0,394973.0,384841.0,399714.0,407429.0,409930.0,417375.0,417375.0,418990.0,420000.0,429590.0,434700.0,460900.0,475000.0,485219.0
395143,79,"Syracuse, NY",Msa,NY,135865.0,135515.0,131568.0,139462.0,144637.0,149022.0,149022.0,149022.0,152618.0,153057.0,149110.0,149022.0,149022.0,148233.0,149022.0,153408.0,157793.0,166564.0,170950.0,174064.0,170950.0,166564.0,165775.0,162267.0,162267.0,163933.0,164459.0,170950.0,175423.0,188492.0,192878.0,197264.0,197351.0,197156.0,197351.0,199900.0,192000.0,193295.0,189000.0,209000.0,222900.0,239000.0
394484,80,"Colorado Springs, CO",Msa,CO,473441.0,486502.0,477133.0,467999.0,473441.0,466911.0,462449.0,435239.0,419023.0,412384.0,408139.0,408139.0,408139.0,408139.0,428194.0,435239.0,451674.0,451673.0,462449.0,467989.0,484077.0,467891.0,467395.0,467891.0,473332.0,462558.0,462558.0,462558.0,478883.0,485422.0,489658.0,489767.0,500651.0,489658.0,473441.0,467999.0,467891.0,467891.0,"","","",""
395235,81,"Winston-Salem, NC",Msa,NC,210000.0,210000.0,211000.0,215000.0,215900.0,223000.0,219900.0,225000.0,245900.0,250000.0,249900.0,248900.0,244900.0,244900.0,249000.0,255900.0,268500.0,279500.0,289000.0,287900.0,286400.0,284500.0,284270.0,282900.0,277700.0,274900.0,274990.0,290470.0,292750.0,284900.0,299990.0,310900.0,314064.0,307280.0,299900.0,293500.0,287225.0,281800.0,287900.0,290800.0,299900.0,298400.0
395224,82,"Wichita, KS",Msa,KS,175000.0,174900.0,179900.0,192500.0,199900.0,209900.0,209900.0,204900.0,203000.0,199900.0,198000.0,196650.0,187000.0,187500.0,195000.0,199900.0,211900.0,220000.0,226650.0,227450.0,219500.0,215000.0,215000.0,215000.0,209000.0,199900.0,199075.0,205000.0,224500.0,229800.0,249000.0,265900.0,267500.0,259700.0,"",232000.0,230000.0,225000.0,229900.0,250000.0,254900.0,248800.0
395115,83,"Springfield, MA",Msa,MA,242436.0,242436.0,239731.0,244395.0,259786.0,265849.0,269580.0,270420.0,265756.0,256428.0,250924.0,247100.0,242436.0,234969.0,234969.0,237865.0,251764.0,265849.0,278908.0,279748.0,275177.0,275177.0,274244.0,269580.0,259320.0,258760.0,257840.0,269580.0,284505.0,297564.0,307732.0,324616.0,326388.0,326388.0,317060.0,319900.0,314900.0,299000.0,299000.0,319900.0,340000.0,365000.0
394440,84,"Fort Myers, FL",Msa,FL,255764.0,255850.0,255845.0,255849.0,255849.0,255850.0,255764.0,255764.0,255594.0,254997.0,254997.0,255423.0,254997.0,251585.0,251585.0,254997.0,254997.0,254997.0,254570.0,254570.0,253462.0,251515.0,250733.0,254997.0,255764.0,262672.0,264378.0,272480.0,273296.0,265231.0,272821.0,280582.0,280582.0,277170.0,277170.0,280582.0,277170.0,277170.0,"","","",""
394399,85,"Boise City, ID",Msa,ID,309900.0,329500.0,340000.0,359900.0,345000.0,359521.0,366990.0,360000.0,354900.0,349990.0,349990.0,345000.0,339990.0,339900.0,343490.0,353500.0,368900.0,384900.0,389990.0,389900.0,385000.0,379900.0,375730.0,367104.0,369000.0,369900.0,379309.0,389800.0,397000.0,395000.0,399990.0,415000.0,425000.0,426900.0,432990.0,437016.0,459990.0,457800.0,463521.0,484596.0,499999.0,534900.0
395160,86,"Toledo, OH",Msa,OH,129900.0,125900.0,125000.0,125900.0,139500.0,145000.0,149900.0,149900.0,149900.0,143500.0,143000.0,142900.0,139900.0,139900.0,139900.0,141000.0,162000.0,174900.0,185000.0,185000.0,179900.0,173400.0,165000.0,164500.0,159900.0,159900.0,159900.0,159900.0,164900.0,174900.0,197500.0,199900.0,204900.0,219900.0,199999.0,199900.0,179900.0,178900.0,179999.0,200000.0,199000.0,185000.0
394816,87,"Madison, WI",Msa,WI,289900.0,289900.0,299900.0,310000.0,317900.0,319900.0,319000.0,319900.0,319900.0,309000.0,304900.0,300000.0,299900.0,304900.0,310000.0,329000.0,339500.0,334900.0,339000.0,335000.0,330000.0,329900.0,325000.0,324900.0,324900.0,324900.0,329900.0,340000.0,349900.0,349900.0,354900.0,358000.0,349900.0,344900.0,335000.0,344900.0,342000.0,349900.0,359900.0,361000.0,359900.0,359900.0
394766,88,"Lakeland, FL",Msa,FL,230662.0,230662.0,226644.0,231795.0,235813.0,236946.0,236946.0,236946.0,237455.0,236843.0,232722.0,231692.0,230765.0,231692.0,231692.0,231785.0,231795.0,235916.0,241067.0,240037.0,240964.0,239223.0,237461.0,236946.0,236843.0,236843.0,236946.0,242046.0,242457.0,240025.0,241479.0,242097.0,247145.0,249309.0,252374.0,253044.0,253145.0,258208.0,259000.0,260670.0,270900.0,287945.0
394931,89,"Ogden, UT",Msa,UT,341720.0,341720.0,352130.0,367901.0,384830.0,387826.0,388930.0,393767.0,388930.0,381675.0,378416.0,371371.0,373264.0,381675.0,393977.0,398498.0,409013.0,415322.0,409539.0,399550.0,397642.0,394293.0,378521.0,367901.0,368006.0,378416.0,395344.0,405396.0,404807.0,399550.0,420474.0,436824.0,445814.0,441503.0,441608.0,444900.0,455000.0,462000.0,"","","",""
394528,90,"Daytona Beach, FL",Msa,FL,269650.0,269900.0,269000.0,272000.0,274303.0,278000.0,285000.0,289000.0,286000.0,284000.0,279500.0,275000.0,274000.0,273999.0,274500.0,275000.0,280000.0,287500.0,289500.0,288900.0,284900.0,279900.0,277990.0,277000.0,277900.0,279000.0,279000.0,285000.0,287000.0,279900.0,280000.0,284900.0,289256.0,289000.0,291175.0,290353.0,293900.0,290830.0,295000.0,306990.0,315000.0,328400.0
394531,91,"Des Moines, IA",Msa,IA,279000.0,279900.0,282900.0,290500.0,296000.0,299500.0,299900.0,299000.0,296900.0,289900.0,289000.0,289900.0,285000.0,280000.0,283900.0,287450.0,289900.0,293000.0,289900.0,289900.0,284900.0,275000.0,270000.0,260000.0,259500.0,257900.0,262990.0,269900.0,274900.0,274900.0,279900.0,285000.0,283500.0,278820.0,275990.0,271680.0,270000.0,272500.0,276090.0,281490.0,290000.0,302400.0
394711,92,"Jackson, MS",Msa,MS,231874.0,235660.0,231780.0,231780.0,236512.0,241244.0,241244.0,246071.0,241244.0,236512.0,232820.0,227048.0,227048.0,227048.0,227048.0,231874.0,236228.0,245124.0,245976.0,250661.0,245124.0,244178.0,241812.0,242190.0,241339.0,250708.0,249762.0,249762.0,252696.0,255440.0,264999.0,279101.0,288802.0,287903.0,287903.0,289900.0,288900.0,284999.0,279000.0,279000.0,271000.0,279500.0
394352,94,"Augusta, GA",Msa,GA,220000.0,219900.0,224900.0,228000.0,229900.0,234900.0,237900.0,235000.0,229900.0,227900.0,225000.0,225000.0,224500.0,224500.0,223000.0,221375.0,229900.0,239700.0,239900.0,235000.0,239000.0,237235.0,237800.0,234900.0,231250.0,230097.0,232000.0,235000.0,239900.0,245390.0,250000.0,254900.0,251500.0,259900.0,265900.0,262900.0,252885.0,252280.0,254950.0,262380.0,271454.0,282000.0
394666,96,"Harrisburg, PA",Msa,PA,209219.0,209106.0,214761.0,223356.0,237492.0,243033.0,250837.0,248688.0,243147.0,246539.0,248688.0,243033.0,231724.0,231837.0,235228.0,237379.0,245295.0,245974.0,248688.0,259997.0,265765.0,263390.0,260053.0,258979.0,259997.0,259997.0,259545.0,270289.0,276961.0,276961.0,282163.0,292907.0,288270.0,282615.0,282615.0,284900.0,265900.0,269000.0,269900.0,284900.0,299000.0,305985.0
395006,100,"Provo, UT",Msa,UT,378657.0,377634.0,383774.0,404242.0,409308.0,399023.0,394008.0,388840.0,388788.0,391961.0,383672.0,378555.0,373540.0,373540.0,377802.0,385718.0,395031.0,393752.0,392713.0,394008.0,399023.0,399125.0,398102.0,393906.0,391859.0,397999.0,398511.0,409359.0,423401.0,410848.0,424608.0,439958.0,457602.0,469716.0,478848.0,477916.0,496337.0,496348.0,500000.0,499990.0,500000.0,529900.0
394602,159,"Fort Collins, CO",Msa,CO,421563.0,427567.0,434717.0,429016.0,434717.0,438727.0,439645.0,445602.0,434814.0,430562.0,428920.0,425151.0,424185.0,424185.0,424185.0,425055.0,429983.0,428073.0,434766.0,434814.0,428050.0,422290.0,422253.0,422290.0,425055.0,425055.0,434814.0,447423.0,454134.0,449308.0,453173.0,462835.0,463222.0,458486.0,449308.0,446409.0,451240.0,458874.0,"","","",""
