RegionID,SizeRank,RegionName,RegionType,StateName,2017-11-04,2017-11-11,2017-11-18,2017-11-25,2017-12-02,2017-12-09,2017-12-16,2017-12-23,2017-12-30,2018-01-06,2018-01-13,2018-01-20,2018-01-27,2018-02-03,2018-02-10,2018-02-17,2018-02-24,2018-03-03,2018-03-10,2018-03-17,2018-03-24,2018-03-31,2018-04-07,2018-04-14,2018-04-21,2018-04-28,2018-05-05,2018-05-12,2018-05-19,2018-05-26,2018-06-02,2018-06-09,2018-06-16,2018-06-23,2018-06-30,2018-07-07,2018-07-14,2018-07-21,2018-07-28,2018-08-04,2018-08-11,2018-08-18,2018-08-25,2018-09-01,2018-09-08,2018-09-15,2018-09-22,2018-09-29,2018-10-06,2018-10-13,2018-10-20,2018-10-27,2018-11-03,2018-11-10,2018-11-17,2018-11-24,2018-12-01,2018-12-08,2018-12-15,2018-12-22,2018-12-29,2019-01-05,2019-01-12,2019-01-19,2019-01-26,2019-02-02,2019-02-09,2019-02-16,2019-02-23,2019-03-02,2019-03-09,2019-03-16,2019-03-23,2019-03-30,2019-04-06,2019-04-13,2019-04-20,2019-04-27,2019-05-04,2019-05-11,2019-05-18,2019-05-25,2019-06-01,2019-06-08,2019-06-15,2019-06-22,2019-06-29,2019-07-06,2019-07-13,2019-07-20,2019-07-27,2019-08-03,2019-08-10,2019-08-17,2019-08-24,2019-08-31,2019-09-07,2019-09-14,2019-09-21,2019-09-28,2019-10-05,2019-10-12,2019-10-19,2019-10-26,2019-11-02,2019-11-09,2019-11-16,2019-11-23,2019-11-30,2019-12-07,2019-12-14,2019-12-21,2019-12-28,2020-01-04,2020-01-11,2020-01-18,2020-01-25,2020-02-01,2020-02-08,2020-02-15,2020-02-22,2020-02-29,2020-03-07,2020-03-14,2020-03-21,2020-03-28,2020-04-04,2020-04-11,2020-04-18,2020-04-25,2020-05-02,2020-05-09,2020-05-16,2020-05-23,2020-05-30,2020-06-06,2020-06-13,2020-06-20,2020-06-27,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01
394521,70,"Dayton, OH",Msa,OH,154666.0,153560.0,152178.0,149413.0,146705.0,143691.0,140926.0,139544.0,137360.0,136779.0,136779.0,136807.0,138438.0,139019.0,139595.0,140563.0,141116.0,142471.0,144659.0,147286.0,149525.0,151848.0,153120.0,153396.0,153921.0,154364.0,154474.0,156133.0,157267.0,157295.0,158705.0,160059.0,161691.0,164428.0,165810.0,167186.0,169564.0,172052.0,173407.0,172861.0,171755.0,169267.0,167552.0,165368.0,162714.0,161331.0,160260.0,160232.0,160260.0,160288.0,160308.0,160253.0,160225.0,160225.0,160225.0,158898.0,157516.0,156106.0,154723.0,154723.0,154751.0,156154.0,157536.0,158893.0,160205.0,158954.0,158678.0,158704.0,159186.0,161190.0,162849.0,165559.0,168047.0,171171.0,173805.0,175243.0,176462.0,176739.0,178280.0,180768.0,183533.0,184913.0,184885.0,184913.0,186295.0,189063.0,192104.0,195118.0,197634.0,200399.0,202915.0,204574.0,204712.0,203330.0,200814.0,197800.0,195174.0,192381.0,190473.0,187957.0,185441.0,184335.0,183741.0,184847.0,185135.0,184858.0,185010.0,185010.0,185828.0,185856.0,183810.0,181073.0,178335.0,176925.0,176759.0,176759.0,179427.0,182192.0,185095.0,187833.0,189284.0,192049.0,197054.0,202885.0,209797.0,215327.0,218617.0,220417.0,219753.0,218385.0,218385.0,219048.0,221094.0,225228.0,227993.0,230770.0,232153.0,232153.0,231904.0,231089.0,228325.0,225560.0,223044.0,220970.0,220417.0,219864.0,219753.0,219505.0,219394.0,219698.0,219809.0,220168.0,220959.0,220072.0,218859.0,217723.0,216434.0,214604.0,214163.0,212848.0,210296.0,209523.0,207205.0,205684.0,206174.0,207489.0,207489.0,207721.0,207297.0,205949.0,208376.0,208095.0,206448.0,206573.0,202823.0,201548.0,200820.0,196673.0,195448.0,194970.0,195698.0,197098.0,198323.0
394843,71,"McAllen, TX",Msa,TX,206275.0,206778.0,206778.0,206778.0,206778.0,205482.0,204160.0,202838.0,201515.0,201251.0,201647.0,202705.0,202706.0,202441.0,202018.0,200960.0,200934.0,200907.0,200907.0,200881.0,200881.0,200907.0,201727.0,203049.0,204398.0,205720.0,205985.0,205482.0,204953.0,204689.0,204821.0,205350.0,205879.0,206117.0,206249.0,206249.0,206249.0,206276.0,206276.0,206249.0,206249.0,206249.0,206249.0,206805.0,207862.0,208920.0,209714.0,209978.0,208920.0,207862.0,205747.0,203499.0,202150.0,201092.0,201595.0,201701.0,201701.0,201410.0,200881.0,200881.0,200881.0,200881.0,200881.0,200881.0,201172.0,202494.0,203843.0,206249.0,208365.0,209317.0,210375.0,210375.0,210507.0,210898.0,211162.0,211427.0,212881.0,214209.0,215532.0,216854.0,216854.0,217912.0,219234.0,220556.0,221852.0,221854.0,221193.0,219209.0,217913.0,217515.0,216854.0,217515.0,217515.0,215925.0,214602.0,213254.0,211703.0,211081.0,211055.0,211055.0,211283.0,211379.0,211406.0,211432.0,211961.0,212755.0,212755.0,212755.0,212226.0,211538.0,211512.0,211485.0,211485.0,211485.0,211485.0,211485.0,211221.0,210983.0,210745.0,210507.0,210745.0,210983.0,211221.0,211459.0,211459.0,211221.0,210983.0,210745.0,210507.0,210507.0,210771.0,212886.0,215531.0,218175.0,220794.0,222884.0,224470.0,227115.0,229521.0,230870.0,232192.0,232457.0,232721.0,232721.0,232721.0,232721.0,232721.0,233250.0,233779.0,235101.0,237481.0,239597.0,241713.0,244357.0,245944.0,247134.0,248324.0,248298.0,246975.0,245785.0,245891.0,245918.0,245917.0,245121.0,242503.0,238801.0,235363.0,232758.0,230718.0,229773.0,229886.0,229937.0,229975.0,231225.0,233700.0,236200.0,238700.0,239950.0,241225.0,243175.0,244425.0,245675.0,246675.0
394486,72,"Columbia, SC",Msa,SC,203002.0,202057.0,200946.0,198548.0,196390.0,194913.0,193702.0,193678.0,193656.0,193656.0,193656.0,193656.0,193656.0,193656.0,193680.0,195617.0,197555.0,199275.0,201696.0,203174.0,204891.0,207071.0,209468.0,210921.0,213346.0,216615.0,219037.0,221435.0,222622.0,222719.0,223954.0,225189.0,226424.0,227635.0,227611.0,226860.0,225649.0,224438.0,223227.0,222525.0,221466.0,220279.0,219940.0,219211.0,220028.0,221215.0,221554.0,222501.0,221508.0,220321.0,219134.0,218674.0,219909.0,222307.0,224729.0,227151.0,229064.0,229064.0,229064.0,228943.0,228480.0,228989.0,229473.0,229352.0,229815.0,230299.0,230275.0,230275.0,230541.0,230541.0,231268.0,231752.0,233181.0,235361.0,237323.0,239846.0,240839.0,241081.0,241323.0,241222.0,241222.0,240471.0,240689.0,240907.0,240907.0,241658.0,241172.0,239378.0,237174.0,234970.0,232816.0,231159.0,230172.0,229142.0,228173.0,227991.0,227767.0,227610.0,227610.0,227610.0,226454.0,225219.0,223984.0,222773.0,222622.0,221893.0,220948.0,219761.0,219035.0,218972.0,219529.0,220013.0,220228.0,220714.0,220883.0,221368.0,222180.0,222927.0,224138.0,225591.0,226997.0,229002.0,230455.0,231666.0,233472.0,234174.0,234414.0,234947.0,234511.0,234852.0,235823.0,237445.0,238799.0,239935.0,241146.0,241413.0,241949.0,242167.0,242045.0,242021.0,242021.0,242506.0,244782.0,246720.0,247931.0,248681.0,248706.0,248765.0,248741.0,248435.0,246255.0,243829.0,242261.0,240616.0,240892.0,242279.0,243720.0,245773.0,247066.0,247494.0,247657.0,247582.0,247075.0,247256.0,247574.0,247396.0,246990.0,246882.0,246850.0,247117.0,247531.0,248015.0,248671.0,250546.0,253129.0,255637.0,257585.0,258075.0,258535.0,258560.0,259723.0,261733.0,262570.0
394648,73,"Greensboro, NC",Msa,NC,215451.0,214269.0,211699.0,208204.0,205101.0,203816.0,203816.0,204639.0,204348.0,203063.0,201804.0,200647.0,201213.0,202524.0,205839.0,209694.0,214038.0,217867.0,219692.0,222133.0,224472.0,227068.0,230795.0,233236.0,235806.0,238769.0,241442.0,245554.0,246839.0,249017.0,250327.0,249017.0,249248.0,247937.0,246395.0,245509.0,246819.0,252856.0,259513.0,266437.0,270292.0,270423.0,270731.0,269860.0,269847.0,268845.0,267252.0,266480.0,264437.0,262895.0,261610.0,261662.0,262407.0,262355.0,261070.0,259194.0,257909.0,256804.0,256804.0,255545.0,255313.0,255416.0,256984.0,258269.0,258526.0,259040.0,258783.0,261327.0,263872.0,267213.0,270426.0,272996.0,276877.0,279447.0,281349.0,283687.0,285743.0,287825.0,291680.0,294482.0,296281.0,298054.0,296769.0,294199.0,291603.0,288802.0,286000.0,284741.0,284484.0,283456.0,283328.0,282366.0,279950.0,278408.0,277482.0,276372.0,275189.0,275421.0,275421.0,276979.0,278290.0,277031.0,275771.0,274358.0,273047.0,272507.0,272250.0,271608.0,271094.0,270837.0,270837.0,270580.0,270348.0,270212.0,269159.0,267873.0,267334.0,267096.0,267096.0,267327.0,267995.0,268524.0,269817.0,272901.0,276088.0,277759.0,276465.0,273381.0,269295.0,266982.0,269320.0,273780.0,279177.0,285345.0,289455.0,293374.0,297203.0,300216.0,304048.0,305751.0,306291.0,307134.0,306646.0,306844.0,308874.0,310391.0,311374.0,314483.0,315023.0,313507.0,311727.0,303246.0,296049.0,291166.0,287183.0,286009.0,283671.0,281974.0,279276.0,278110.0,277619.0,276229.0,275869.0,274867.0,274867.0,275255.0,275872.0,276874.0,277473.0,276934.0,274442.0,271325.0,270600.0,270625.0,272500.0,276225.0,278700.0,282450.0,286811.0,290584.0,289334.0,285584.0,281223.0
394304,74,"Akron, OH",Msa,OH,155475.0,155449.0,155423.0,155423.0,155423.0,155190.0,155086.0,154568.0,153298.0,151831.0,149342.0,147269.0,145947.0,145055.0,145055.0,145573.0,146895.0,149487.0,152079.0,154153.0,156486.0,157937.0,160037.0,161618.0,162914.0,164055.0,165843.0,168176.0,170768.0,173361.0,174657.0,175953.0,177482.0,178778.0,180100.0,181396.0,181422.0,181422.0,181396.0,180074.0,178752.0,177456.0,175668.0,174631.0,173335.0,171805.0,170691.0,169913.0,168640.0,168355.0,168148.0,167370.0,166206.0,164159.0,162111.0,160815.0,160296.0,160270.0,158948.0,157652.0,156719.0,155190.0,155190.0,155190.0,155190.0,155423.0,155423.0,156745.0,159337.0,161696.0,164288.0,165558.0,166103.0,167632.0,168688.0,168688.0,169440.0,169957.0,171130.0,175019.0,177637.0,179919.0,182511.0,183807.0,185077.0,186166.0,186528.0,186295.0,186192.0,185958.0,184688.0,184688.0,184558.0,183521.0,183392.0,181059.0,178700.0,176886.0,174657.0,173361.0,172090.0,171313.0,171054.0,170457.0,169135.0,167813.0,166284.0,164288.0,162474.0,161165.0,158832.0,157510.0,156732.0,155449.0,155423.0,155423.0,155423.0,155423.0,155449.0,156745.0,158844.0,161437.0,164029.0,166128.0,167917.0,169239.0,170535.0,171054.0,171079.0,173386.0,175979.0,178571.0,182433.0,183988.0,185258.0,186528.0,187850.0,190209.0,192050.0,193372.0,193372.0,192335.0,192853.0,194123.0,195394.0,196664.0,196145.0,195912.0,194616.0,190209.0,185803.0,181629.0,178564.0,178609.0,179505.0,178426.0,176026.0,173627.0,169878.0,167354.0,165965.0,163465.0,161991.0,160516.0,158656.0,157406.0,156382.0,155360.0,154868.0,154879.0,156139.0,158547.0,161075.0,163638.0,165638.0,168263.0,171188.0,174675.0,178213.0,181038.0,184113.0,186588.0,187200.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,339800.0,340880.0,342057.0,341262.0,342024.0,343105.0,344089.0,345100.0,345100.0,345196.0,345196.0,344980.0,345196.0,344980.0,345196.0,345436.0,345460.0,345676.0,345700.0,346876.0,346876.0,346900.0,346876.0,345460.0,345124.0,344884.0,344884.0,346324.0,347861.0,350262.0,352446.0,353407.0,354367.0,354367.0,354583.0,354799.0,354919.0,355135.0,355135.0,354919.0,353815.0,352158.0,350499.0,348315.0,346898.0,345458.0,342339.0,339962.0,338281.0,337801.0,339698.0,340898.0,341619.0,341018.0,339122.0,337921.0,336721.0,336120.0,336120.0,336120.0,337321.0,338978.0,340416.0,342574.0,343751.0,344255.0,344977.0,345196.0,345196.0,345412.0,346343.0,347568.0,348792.0,351193.0,354079.0,356480.0,358881.0,360321.0,360345.0,360345.0,360345.0,361090.0,362266.0,363466.0,364667.0,365507.0,364835.0,363634.0,362434.0,360633.0,360249.0,360737.0,360737.0,359537.0,358096.0,356288.0,354847.0,354607.0,353527.0,352617.0,352617.0,352857.0,354658.0,356864.0,358305.0,359505.0,360105.0,360648.0,361608.0,361608.0,361608.0,361090.0,360129.0,360129.0,360129.0,360105.0,360081.0,360079.0,360055.0,360079.0,360103.0,360105.0,360129.0,360129.0,360129.0,358973.0,357533.0,355108.0,351507.0,349037.0,346874.0,345674.0,345650.0,346872.0,349035.0,351220.0,353642.0,354821.0,356261.0,358662.0,361066.0,364667.0,365867.0,364907.0,363706.0,362506.0,362266.0,363226.0,364187.0,363399.0,363615.0,363133.0,363373.0,363944.0,363944.0,364667.0,364667.0,364883.0,364883.0,364832.0,364808.0,366009.0,367233.0,369445.0,371629.0,374054.0,"","","","","","","","","","","","","","","","",""
394798,76,"Little Rock, AR",Msa,AR,165017.0,165109.0,165109.0,165109.0,165131.0,166072.0,167013.0,168045.0,169078.0,169284.0,169491.0,169629.0,169743.0,169766.0,170019.0,170822.0,171739.0,172657.0,173460.0,173690.0,173896.0,174103.0,174270.0,174729.0,175647.0,176634.0,177613.0,178302.0,178523.0,178772.0,178886.0,179001.0,179032.0,178669.0,178210.0,178095.0,177407.0,176558.0,176076.0,175043.0,174585.0,174562.0,174332.0,174309.0,174286.0,174286.0,174286.0,174309.0,174332.0,174814.0,175502.0,176237.0,176810.0,176925.0,176260.0,175502.0,174906.0,174309.0,174286.0,174286.0,174286.0,174286.0,174286.0,174286.0,174286.0,174286.0,174286.0,174309.0,175365.0,176535.0,177934.0,179724.0,180963.0,182087.0,182982.0,183487.0,183510.0,185598.0,189040.0,192481.0,195923.0,197300.0,197323.0,197323.0,197323.0,197323.0,197323.0,197323.0,197323.0,197323.0,197323.0,197529.0,197529.0,197529.0,197529.0,197323.0,197323.0,196405.0,195028.0,193651.0,192504.0,192275.0,192504.0,192940.0,192940.0,192917.0,192688.0,192229.0,191082.0,189957.0,189487.0,189166.0,190244.0,191162.0,191747.0,192091.0,191013.0,190095.0,190187.0,190416.0,192229.0,194523.0,196129.0,198194.0,199801.0,200833.0,201521.0,201728.0,201751.0,201866.0,202233.0,203403.0,204550.0,206271.0,207074.0,207074.0,207051.0,206363.0,206340.0,206317.0,206317.0,206409.0,205628.0,204481.0,203334.0,202187.0,201843.0,202990.0,204160.0,205835.0,206982.0,207005.0,207078.0,207723.0,208872.0,208729.0,209806.0,210237.0,211314.0,213684.0,215816.0,217529.0,217529.0,217507.0,216236.0,213554.0,211939.0,210428.0,209195.0,209433.0,209697.0,211128.0,212700.0,213975.0,217700.0,220200.0,224225.0,229225.0,231750.0,234050.0,234425.0,233175.0,231900.0
395134,77,"Stockton, CA",Msa,CA,386338.0,385320.0,384073.0,384073.0,384201.0,385473.0,386425.0,386323.0,386323.0,386323.0,387916.0,389315.0,391224.0,392496.0,391974.0,391974.0,391338.0,390040.0,388017.0,385473.0,382928.0,382928.0,386491.0,390308.0,394124.0,398208.0,398434.0,398407.0,397898.0,395112.0,393868.0,393870.0,395651.0,398196.0,401758.0,404074.0,405091.0,405091.0,402801.0,399238.0,394404.0,390587.0,389315.0,390333.0,391605.0,392114.0,392114.0,391096.0,389824.0,390460.0,390460.0,390460.0,390441.0,389016.0,387489.0,385963.0,385727.0,386236.0,386465.0,387992.0,388246.0,386745.0,385498.0,382954.0,381682.0,380384.0,379099.0,379086.0,379849.0,383183.0,387012.0,390333.0,393132.0,396185.0,399748.0,405346.0,411962.0,418069.0,424684.0,427865.0,429137.0,429392.0,429392.0,430028.0,431300.0,432547.0,435855.0,439669.0,443461.0,447303.0,448893.0,450906.0,452840.0,452840.0,452102.0,451351.0,449188.0,448515.0,446899.0,443095.0,440790.0,438918.0,437646.0,438918.0,441453.0,443997.0,446541.0,447814.0,447585.0,447573.0,447547.0,447293.0,447547.0,446287.0,445040.0,444023.0,441453.0,439417.0,439191.0,440209.0,440209.0,441623.0,441850.0,441595.0,444153.0,446043.0,447290.0,446679.0,445193.0,443697.0,442224.0,442071.0,443545.0,445031.0,446504.0,450041.0,454875.0,459952.0,465041.0,468883.0,470423.0,471720.0,473781.0,476578.0,478752.0,481297.0,483078.0,484353.0,488043.0,489061.0,490079.0,487522.0,483098.0,480287.0,477153.0,473823.0,468823.0,465988.0,464725.0,463475.0,463725.0,466237.0,468750.0,473500.0,475975.0,475975.0,465675.0,457175.0,452200.0,447175.0,453700.0,459950.0,467450.0,471193.0,471205.0,468574.0,463566.0,463598.0,463108.0,469489.0,477484.0,484960.0,494213.0
394457,78,"Charleston, SC",Msa,SC,382378.0,382163.0,382046.0,381989.0,381809.0,381809.0,381659.0,381479.0,381479.0,381479.0,381511.0,381479.0,380523.0,380523.0,380760.0,381563.0,385125.0,387515.0,389669.0,391457.0,391481.0,393608.0,395518.0,397440.0,398738.0,398523.0,398150.0,399763.0,401932.0,403844.0,406132.0,405056.0,403957.0,402642.0,401423.0,401399.0,400825.0,400228.0,399056.0,397885.0,396092.0,394180.0,392746.0,390774.0,388384.0,386230.0,384055.0,382417.0,382297.0,382276.0,382180.0,381965.0,381845.0,380674.0,379598.0,378618.0,377662.0,376443.0,375009.0,373837.0,372998.0,374218.0,375652.0,375652.0,376467.0,377423.0,378594.0,383351.0,387439.0,390666.0,394036.0,395731.0,398600.0,401588.0,404217.0,406037.0,406276.0,406414.0,406414.0,406390.0,406839.0,407657.0,408828.0,410119.0,412060.0,412060.0,409670.0,407184.0,403574.0,400228.0,400013.0,398937.0,397742.0,396546.0,392719.0,389110.0,385524.0,383110.0,382395.0,382419.0,382443.0,382430.0,382406.0,382406.0,383601.0,383614.0,383614.0,383590.0,382371.0,382156.0,381941.0,381941.0,381941.0,382629.0,382845.0,382865.0,382886.0,382437.0,383656.0,384831.0,388419.0,392005.0,396762.0,401566.0,403957.0,405152.0,403742.0,401112.0,397981.0,396104.0,395624.0,397058.0,400189.0,406130.0,411606.0,415428.0,418297.0,418536.0,418560.0,419518.0,420235.0,420950.0,420948.0,422143.0,423816.0,424966.0,424968.0,426140.0,427689.0,428669.0,431035.0,429841.0,427873.0,425744.0,424631.0,423697.0,423926.0,424942.0,424942.0,426212.0,427507.0,429032.0,431445.0,432715.0,434236.0,437793.0,439444.0,442085.0,444479.0,444942.0,446945.0,451065.0,456442.0,461467.0,466217.0,470225.0,471725.0,473475.0,475975.0,476000.0,477000.0,483000.0,488000.0
395143,79,"Syracuse, NY",Msa,NY,150219.0,149026.0,148048.0,147786.0,147786.0,147786.0,147786.0,147786.0,147738.0,146546.0,145353.0,144160.0,143994.0,145186.0,146403.0,148573.0,149980.0,151173.0,152342.0,153749.0,155538.0,157923.0,160308.0,161501.0,162097.0,162097.0,162097.0,162097.0,162097.0,162097.0,162097.0,162097.0,162097.0,162097.0,162479.0,162502.0,163218.0,164410.0,165221.0,165222.0,165174.0,165174.0,165174.0,166247.0,166285.0,165117.0,163948.0,162875.0,162169.0,162145.0,162741.0,162717.0,162717.0,162717.0,162097.0,162097.0,161882.0,161620.0,161095.0,161000.0,161000.0,160809.0,160141.0,160237.0,160451.0,160904.0,163051.0,164244.0,165460.0,166677.0,168108.0,169300.0,170469.0,173069.0,175359.0,177529.0,179408.0,180362.0,181650.0,181889.0,182419.0,183635.0,183659.0,183921.0,185949.0,186784.0,187738.0,189622.0,189741.0,188907.0,187356.0,185186.0,183015.0,181703.0,180868.0,180868.0,180868.0,180868.0,180868.0,180654.0,179485.0,178531.0,177553.0,176575.0,177028.0,176885.0,176885.0,177571.0,177118.0,177118.0,177595.0,177625.0,178102.0,178125.0,177410.0,177171.0,177648.0,178841.0,181465.0,183373.0,184804.0,186951.0,188143.0,189336.0,190528.0,191960.0,193391.0,195776.0,199330.0,201691.0,203862.0,205054.0,205376.0,206569.0,207761.0,210147.0,212180.0,213373.0,214566.0,215066.0,215096.0,216074.0,217028.0,216498.0,215329.0,214351.0,212180.0,212180.0,214327.0,215305.0,216521.0,216336.0,215273.0,214210.0,213336.0,210890.0,207702.0,203851.0,199490.0,197603.0,195664.0,195690.0,196965.0,198368.0,199102.0,197571.0,195046.0,191960.0,190270.0,189543.0,192336.0,194900.0,201175.0,207450.0,212450.0,217225.0,218475.0,221975.0,224475.0,227725.0,232435.0,234935.0,239710.0
394484,80,"Colorado Springs, CO",Msa,CO,487004.0,482921.0,479163.0,474944.0,473582.0,473582.0,476305.0,480525.0,484608.0,488692.0,488665.0,485915.0,480952.0,474371.0,470315.0,467619.0,467137.0,468246.0,469033.0,473117.0,474479.0,475867.0,476441.0,472221.0,469498.0,466776.0,464053.0,462828.0,462828.0,461453.0,458934.0,454850.0,448044.0,442204.0,437645.0,433561.0,430811.0,426721.0,421930.0,417819.0,414034.0,412816.0,412162.0,412053.0,411781.0,410692.0,409603.0,408378.0,408378.0,408351.0,408351.0,409440.0,410801.0,411345.0,411345.0,410120.0,407398.0,405492.0,405465.0,406690.0,410747.0,416763.0,420738.0,423706.0,426864.0,427926.0,430648.0,433371.0,434310.0,435426.0,436924.0,442369.0,448630.0,453960.0,456682.0,453987.0,450434.0,449188.0,450550.0,453245.0,457329.0,460024.0,461385.0,462774.0,463890.0,465279.0,466640.0,470724.0,474807.0,478891.0,482703.0,483313.0,481951.0,477840.0,472667.0,467974.0,464162.0,464162.0,465496.0,466422.0,467756.0,467611.0,466277.0,466685.0,466685.0,468205.0,470901.0,471255.0,472371.0,471023.0,468328.0,466640.0,464190.0,462828.0,462801.0,462801.0,464135.0,465469.0,465877.0,465940.0,464606.0,463272.0,464225.0,468219.0,474998.0,479871.0,483914.0,485030.0,485030.0,486691.0,487576.0,487848.0,487875.0,488148.0,488665.0,490026.0,490013.0,490013.0,494124.0,498207.0,501529.0,504251.0,502210.0,499051.0,496533.0,493811.0,491719.0,489439.0,485927.0,481843.0,477809.0,475080.0,473698.0,473546.0,473940.0,475487.0,476151.0,477327.0,476222.0,474569.0,474805.0,476436.0,478784.0,479186.0,477218.0,474586.0,"","","","","","","","","","","","","","","","",""
395235,81,"Winston-Salem, NC",Msa,NC,200505.0,201956.0,202416.0,202722.0,203992.0,204120.0,204120.0,204032.0,203245.0,204290.0,205499.0,206733.0,206709.0,205354.0,205354.0,205354.0,206588.0,208680.0,209672.0,209672.0,209672.0,209696.0,209914.0,211099.0,213493.0,215186.0,216396.0,217484.0,215791.0,214582.0,213396.0,213783.0,215501.0,216710.0,217919.0,217677.0,220096.0,227352.0,234584.0,241332.0,245903.0,245879.0,244669.0,243944.0,242976.0,241767.0,241767.0,241525.0,240340.0,239590.0,239418.0,239660.0,240627.0,240192.0,238617.0,236440.0,235448.0,235448.0,235769.0,236277.0,236277.0,236803.0,238012.0,239214.0,240206.0,240865.0,241566.0,243267.0,245903.0,249507.0,252433.0,254828.0,257246.0,259665.0,262301.0,264720.0,267139.0,268421.0,270598.0,273017.0,274952.0,277345.0,278796.0,280006.0,281118.0,280610.0,278821.0,277031.0,275193.0,275543.0,276849.0,278591.0,278591.0,277515.0,275718.0,274073.0,272864.0,272380.0,273451.0,273935.0,275628.0,276595.0,276043.0,274834.0,272923.0,271230.0,270355.0,269410.0,268442.0,267015.0,266024.0,265782.0,265758.0,265758.0,264572.0,264572.0,265225.0,266120.0,269700.0,273088.0,277297.0,281941.0,285375.0,287794.0,287794.0,285639.0,281676.0,277056.0,274130.0,273945.0,275900.0,280520.0,284631.0,288906.0,293550.0,295727.0,299135.0,301221.0,301485.0,303174.0,303415.0,303352.0,303839.0,303617.0,302169.0,301234.0,299462.0,297580.0,296588.0,294290.0,292892.0,291320.0,290276.0,292241.0,294506.0,295725.0,295275.0,292963.0,290138.0,287638.0,286488.0,285550.0,283700.0,282450.0,281475.0,281433.0,282558.0,283808.0,286158.0,287903.0,289503.0,290403.0,291399.0,292171.0,294071.0,296921.0,298425.0,299675.0,300394.0,300888.0,300888.0,299160.0,296238.0
395224,82,"Wichita, KS",Msa,KS,179917.0,179943.0,179968.0,178795.0,178426.0,178426.0,178426.0,178426.0,178426.0,178400.0,179420.0,180695.0,182735.0,185310.0,187477.0,190689.0,194476.0,197918.0,201079.0,202966.0,203514.0,205146.0,207084.0,209659.0,212209.0,213509.0,214121.0,214095.0,214095.0,214070.0,213968.0,213203.0,211954.0,210679.0,208231.0,206472.0,206472.0,207135.0,208410.0,208129.0,206787.0,204854.0,204369.0,204637.0,204450.0,203617.0,202342.0,201564.0,201028.0,201755.0,201475.0,200990.0,200480.0,198033.0,195508.0,192959.0,190435.0,189185.0,188981.0,190001.0,191021.0,192041.0,193647.0,195151.0,197829.0,200506.0,202392.0,203667.0,203667.0,203769.0,204241.0,206689.0,210641.0,215740.0,220138.0,222790.0,225314.0,226589.0,228119.0,229419.0,230592.0,231637.0,231637.0,231730.0,231475.0,231347.0,231347.0,231255.0,229087.0,226665.0,224090.0,222050.0,221923.0,220878.0,220878.0,220342.0,220215.0,220240.0,220240.0,220240.0,219220.0,219195.0,219220.0,219628.0,219985.0,220011.0,218736.0,216824.0,213407.0,209583.0,207007.0,204687.0,203922.0,203642.0,203431.0,203329.0,203304.0,203067.0,203022.0,203150.0,204705.0,209047.0,214427.0,220419.0,224473.0,227022.0,229444.0,231076.0,233116.0,234263.0,234136.0,235411.0,239248.0,244475.0,250944.0,257089.0,262201.0,267331.0,271315.0,273209.0,273241.0,273185.0,272420.0,272719.0,272687.0,271437.0,268378.0,263890.0,258026.0,250168.0,243768.0,238644.0,235667.0,234684.0,234792.0,234720.0,233470.0,232245.0,230995.0,229950.0,229950.0,229925.0,228825.0,227575.0,225100.0,223875.0,224750.0,225975.0,228475.0,229573.0,232448.0,237448.0,243673.0,251325.0,258090.0,261865.0,264365.0,260365.0,252550.0,247550.0,243525.0,245000.0,247175.0
