SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,October-24-2016,Single Family Residential,619 Centerwood Dr,Houston,TX,77013,130000,3,2.0,Wood Shadows Sec 02,1565,7643,1970,1681,83,,Sold,,,http://www.redfin.com/TX/Houston/619-Centerwood-Dr-77013/home/30234382,HARMLS,60516485,N,Y,29.7773684,-95.2274628
PAST SALE,April-16-2018,Single Family Residential,802 Coolwood Dr,Houston,TX,77013,139000,3,2.0,Holiday Forest,1438,8280,1969,1142,97,,Sold,,,http://www.redfin.com/TX/Houston/802-Coolwood-Dr-77013/home/30221062,HARMLS,72566938,N,Y,29.7759845,-95.224812
PAST SALE,October-9-2017,Single Family Residential,10710 Dunvegan Way,Houston,TX,77013,120000,4,2.0,Songwood,1770,,1964,1331,68,,Sold,,,http://www.redfin.com/TX/Houston/10710-Dunvegan-Way-77013/home/30191934,HARMLS,72674022,N,Y,29.7805772,-95.2398621
PAST SALE,July-12-2018,Single Family Residential,510 Wild Wind Ln,Houston,TX,77013,149000,3,2.0,Songwood Sec 06,1784,6610,1976,1055,84,27,Sold,,,http://www.redfin.com/TX/Houston/510-Wild-Wind-Ln-77013/home/30214223,HARMLS,90912087,N,Y,29.7800361,-95.2364357
PAST SALE,July-20-2018,Single Family Residential,11606 Badgerwood Dr,Houston,TX,77013,135000,3,2.0,Wood Bayou Sec 03,1453,6834,1979,1047,93,,Sold,,,http://www.redfin.com/TX/Houston/11606-Badgerwood-Dr-77013/home/30371219,HARMLS,18107314,N,Y,29.7844318,-95.2301953
PAST SALE,February-15-2017,Single Family Residential,10347 Duncum St,Houston,TX,77013,64000,3,1.5,Songwood,1072,7440,1957,1567,60,,Sold,,,http://www.redfin.com/TX/Houston/10347-Duncum-St-77013/home/30126526,HARMLS,35013194,N,Y,29.775583,-95.245303
PAST SALE,September-6-2018,Single Family Residential,10107 Wallisville Rd,Houston,TX,77013,199000,3,1.0,Reels & Trobough Abs 59,1284,16090,1947,999,155,,Sold,,,http://www.redfin.com/TX/Houston/10107-Wallisville-Rd-77013/home/29781932,HARMLS,3316953,N,Y,29.7946532,-95.2511217
PAST SALE,February-26-2018,Single Family Residential,10338 Duncum St,Houston,TX,77013,134000,3,1.0,Songwood,1350,11305,1955,1191,99,,Sold,,,http://www.redfin.com/TX/Houston/10338-Duncum-St-77013/home/30125845,HARMLS,82641081,N,Y,29.7749374,-95.245614
PAST SALE,June-12-2018,Single Family Residential,10648 Oak Brook Dr,Houston,TX,77013,120000,2,1.0,Oaklane Acres,1321,17860,1962,1085,91,,Sold,,,http://www.redfin.com/TX/Houston/10648-Oak-Brook-Dr-77013/home/30127839,HARMLS,89836613,N,Y,29.811999,-95.2446757
PAST SALE,,Single Family Residential,11614 Bowhead Dr,Houston,TX,77013,,3,2.0,,1360,7892,1979,,,,Sold,,,http://www.redfin.com/TX/Houston/11614-Bowhead-Dr-77013/home/30371020,HARMLS,,N,Y,29.7863421,-95.2297875
