SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-15-2020,Single Family Residential,8202 Hartford St,Houston,TX,77017,65000,5,1.5,Park Place Acre Villa,2146,15000,1935,382,30,,Sold,,,http://www.redfin.com/TX/Houston/8202-Hartford-St-77017/home/29729268,HARMLS,81746810,N,Y,29.6912074,-95.2745251
PAST SALE,June-20-2017,Single Family Residential,5322 Berry Creek Dr,Houston,TX,77017,165000,3,2.0,Meadowcreek Village Sec 05,1548,10461,1957,1442,107,,Sold,,,http://www.redfin.com/TX/Houston/5322-Berry-Creek-Dr-77017/home/30095527,HARMLS,76893882,N,Y,29.6795563,-95.2422281
PAST SALE,,Single Family Residential,2115 Forest Oaks Dr,Houston,TX,77017,,4,2.0,,2052,10160,1967,,,,Sold,,,http://www.redfin.com/TX/Houston/2115-Forest-Oaks-Dr-77017/home/30125796,HARMLS,,N,Y,29.6773464,-95.2433295
PAST SALE,November-28-2017,Vacant Land,9823 Steelman St,Houston,TX,77017,139000,,,Allendale,,,,1281,,,Sold,,,http://www.redfin.com/TX/Houston/9823-Steelman-St-77017/home/114027837,HARMLS,43293135,N,Y,29.7006765,-95.2454392
PAST SALE,August-13-2020,Vacant Land,8520 Lenore St,Houston,TX,77017,56000,,,Meadowbrook Sec A Ext,,10020,,292,,,Sold,,,http://www.redfin.com/TX/Houston/8520-Lenore-St-77017/home/29867163,HARMLS,23579160,N,Y,29.682969,-95.254204
PAST SALE,April-30-2017,Vacant Land,10009 Lucore St,Houston,TX,77017,39900,,,Allendale Townsite,,7000,,1493,,,Sold,,,http://www.redfin.com/TX/Houston/10009-Lucore-St-77017/home/29873163,HARMLS,32953563,N,Y,29.7028364,-95.2444782
PAST SALE,November-15-2018,Vacant Land,5422 N Shady Creek Dr,Houston,TX,77017,38500,,,Meadowcreek Village Sec,,6600,,929,,,Sold,,,http://www.redfin.com/TX/Houston/5422-N-Shady-Creek-Dr-77017/home/30046094,HARMLS,11571114,N,Y,29.6747721,-95.2422281
PAST SALE,July-9-2016,Vacant Land,0 Allendale Rd,Houston,TX,77017,250000,,,Meadow Creek Gardens,,49324,,1788,,,Sold,,,http://www.redfin.com/TX/HOUSTON/ALLENDALE-RD-77017/home/110193255,HARMLS,68926418,N,Y,29.682941,-95.244209
PAST SALE,December-27-2018,Vacant Land,1602 Ahrens St,Houston,TX,77017,89500,,,Callahan & Vince Abs 09,,11058,,887,,,Sold,,,http://www.redfin.com/TX/Houston/1602-Ahrens-St-77017/home/146333509,HARMLS,12802933,N,Y,29.687469,-95.246583
PAST SALE,February-10-2017,Vacant Land,8320 N Bayou Dr,Houston,TX,77017,39500,,,Meadowbrook Sec A,,6250,,1572,,,Sold,,,http://www.redfin.com/TX/Houston/8320-N-Bayou-Dr-77017/home/29865989,HARMLS,80909372,N,Y,29.685702,-95.262472
PAST SALE,,Vacant Land,5626 Woodlark St,Houston,TX,77017,32000,,,,,7467,,,,,,,,http://www.redfin.com/TX/Houston/5626-Woodlark-St-77017/home/29887566,,,N,Y,29.689109,-95.234601
PAST SALE,October-2-2019,Vacant Land,0 Canniff St W,Houston,TX,77017,349000,,,Pasadena Area,,100188,,608,,,Sold,,,http://www.redfin.com/TX/Houston/Canniff-ST-W-77017/home/166586020,HARMLS,80413391,N,Y,29.661541,-95.249749
PAST SALE,May-9-2018,Single Family Residential,3027 Pine Gully Blvd,Houston,TX,77017,188900,4,2.0,Shady Park,2038,5932,1950,1119,93,,Sold,,,http://www.redfin.com/TX/Houston/3027-Pine-Gully-Blvd-77017/home/30014032,HARMLS,34978462,N,Y,29.6961572,-95.2697702
PAST SALE,January-31-2018,Single Family Residential,511 Forest Oaks Dr,Houston,TX,77017,85900,2,1.0,Oak Meadows Sec 04,1003,6600,1954,1217,86,,Sold,,,http://www.redfin.com/TX/Houston/511-Forest-Oaks-Dr-77017/home/30067591,HARMLS,78777236,N,Y,29.6937532,-95.239291
PAST SALE,February-9-2018,Single Family Residential,5626 Allendale Rd,Houston,TX,77017,145000,3,2.0,Meadow Creek Village Sec 02 R/,1570,3341,1981,1208,92,,Sold,,,http://www.redfin.com/TX/Houston/5626-Allendale-Rd-77017/home/30045892,HARMLS,3891990,N,Y,29.6829956,-95.2351305
PAST SALE,February-28-2018,Single Family Residential,5607 Berry Creek Dr,Houston,TX,77017,155000,3,1.5,Meadow Creek Village,1276,,1955,1189,121,,Sold,,,http://www.redfin.com/TX/Houston/5607-Berry-Creek-Dr-77017/home/30045922,HARMLS,23583774,N,Y,29.6826587,-95.2356607
