SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-9-2020,Townhouse,4435 Castle Court Pl,Houston,TX,77006,479000,3,3.5,Castle Court Place,2467,1636,1996,327,194,229,Sold,,,http://www.redfin.com/TX/Houston/4435-Castle-Ct-Pl-77006/home/30667633,HARMLS,87879117,N,Y,29.732943,-95.397936
PAST SALE,March-15-2021,Single Family Residential,2417 Ralph St Unit A,Houston,TX,77006,589000,3,3.5,Waterhill Hms/ralph,2458,2500,2005,78,240,,Sold,,,http://www.redfin.com/TX/Houston/2417-Ralph-St-77006/unit-A/home/29415766,HARMLS,57461715,N,Y,29.744006,-95.401069
PAST SALE,July-1-2020,Townhouse,1507 Cook St,Houston,TX,77006,279000,2,1.5,Sutton-gillette T/h,1258,1400,2000,335,222,109,Sold,,,http://www.redfin.com/TX/Houston/1507-Cook-St-77006/home/30719439,HARMLS,55293130,N,Y,29.75114,-95.382448
PAST SALE,April-23-2018,Townhouse,2220 Taft St,Houston,TX,77006,325000,2,2.5,Fairview,1746,1437,1999,1135,186,79,Sold,,,http://www.redfin.com/TX/Houston/2220-Taft-St-77006/home/30696379,HARMLS,2918359,N,Y,29.749134,-95.385976
PAST SALE,June-29-2017,Townhouse,1927 Bailey St,Houston,TX,77006,269900,2,1.5,Sutton-gillette,1292,1496,2000,1433,209,70,Sold,,,http://www.redfin.com/TX/Houston/1927-Bailey-St-77006/home/30720161,HARMLS,35860354,N,Y,29.750842,-95.3820337
PAST SALE,April-9-2021,Townhouse,417 Tuam St,Houston,TX,77006,400000,3,3.5,Bend/brazos,2365,1400,2007,53,169,,Sold,,,http://www.redfin.com/TX/Houston/417-Tuam-St-77006/home/29554690,HARMLS,70850137,N,Y,29.7466261,-95.380212
PAST SALE,August-14-2017,Townhouse,1517 Haddon St Unit A,Houston,TX,77006,474900,3,3.5,Haddon Court Twnhms,2544,1434,2001,1387,187,205,Sold,,,http://www.redfin.com/TX/Houston/1517-Haddon-St-77006/unit-A/home/30722919,HARMLS,65080472,N,Y,29.751222,-95.399789
PAST SALE,February-26-2019,Single Family Residential,235 Portland St,Houston,TX,77006,599900,3,2.5,Museum District,2020,5150,1927,826,297,,Sold,,,http://www.redfin.com/TX/Houston/235-Portland-St-77006/home/29818602,HARMLS,60990465,N,Y,29.729524,-95.3897561
PAST SALE,September-6-2019,Townhouse,1506 Sutton St,Houston,TX,77006,295000,2,1.5,Sutton-gillette,1258,1551,2000,634,234,100,Sold,,,http://www.redfin.com/TX/Houston/1506-Sutton-St-77006/home/30719441,HARMLS,12693310,N,Y,29.7509727,-95.3824683
PAST SALE,December-6-2019,Townhouse,3504 Stanford St,Houston,TX,77006,295000,2,1.5,Royal Brook TH Condo,1722,1038,1962,543,171,139,Sold,,,http://www.redfin.com/TX/Houston/3504-Stanford-St-77006/home/110185287,HARMLS,94606619,N,Y,29.741099,-95.3891247
PAST SALE,September-8-2020,Single Family Residential,505 Avondale St,Houston,TX,77006,949000,3,3.0,Montrose,2614,6250,1910,266,363,,Sold,,,http://www.redfin.com/TX/Houston/505-Avondale-St-77006/home/29723020,HARMLS,9254081,N,Y,29.7456698,-95.3877794
PAST SALE,March-13-2019,Single Family Residential,709 Kipling St,Houston,TX,77006,929000,3,2.5,Montrose,2578,7200,1920,811,360,,Sold,,,http://www.redfin.com/TX/Houston/709-Kipling-St-77006/home/29723846,HARMLS,94493869,N,Y,29.7403073,-95.3882088
PAST SALE,October-15-2020,Townhouse,1902 Wilson St,Houston,TX,77006,364900,3,3.0,Sutton-gillette,2168,1624,1999,229,168,70,Sold,,,http://www.redfin.com/TX/Houston/1902-Wilson-St-77006/home/30707251,HARMLS,79994898,N,Y,29.751933,-95.381414
PAST SALE,March-5-2021,Townhouse,2404 Yupon St,Houston,TX,77006,474900,2,2.5,Cherryhurst,1998,1100,1983,88,238,,Sold,,,http://www.redfin.com/TX/Houston/2404-Yupon-St-77006/home/29767613,HARMLS,43083918,N,Y,29.746361,-95.398019
PAST SALE,September-21-2017,Townhouse,318 Fargo,Houston,TX,77006,419900,2,2.0,Fairview Add,2497,1399,1999,1349,168,79,Sold,,,http://www.redfin.com/TX/Houston/318-Fargo-St-77006/home/30696648,HARMLS,55706446,N,Y,29.7490015,-95.3862889
PAST SALE,December-9-2020,Single Family Residential,1915 Morgan St,Houston,TX,77006,749000,3,3.5,Morgan Court,3188,2025,2016,174,235,,Sold,,,http://www.redfin.com/TX/Houston/1915-Morgan-St-77006/home/112829617,HARMLS,97769214,N,Y,29.751181,-95.386388
PAST SALE,June-13-2019,Townhouse,1510 Missouri St #8,Houston,TX,77006,240000,1,1.0,Valencia/hyde Park Condos,822,13135,2003,719,292,220,Sold,,,http://www.redfin.com/TX/Houston/1510-Missouri-St-77006/unit-8/home/29349485,HARMLS,69750830,N,Y,29.7455427,-95.3961462
PAST SALE,May-21-2018,Townhouse,1505 Sutton St,Houston,TX,77006,355000,3,2.5,Sutton-gillette T/h Sec 07,1928,1912,2001,1107,184,111,Sold,,,http://www.redfin.com/TX/Houston/1505-Sutton-St-77006/home/30723999,HARMLS,73590111,N,Y,29.7506697,-95.3824587
PAST SALE,August-2-2019,Single Family Residential,4215 Stanford St,Houston,TX,77006,395000,2,3.0,Montrose,2176,1550,2007,669,182,,Sold,,,http://www.redfin.com/TX/Houston/4215-Stanford-St-77006/home/29552334,HARMLS,58418196,N,Y,29.7348745,-95.3886996
PAST SALE,September-25-2019,Single Family Residential,1652 Harold St,Houston,TX,77006,1479000,4,4.5,West Mandell Place,4347,5300,2019,615,340,,Sold,,,http://www.redfin.com/TX/Houston/1652-Harold-St-77006/home/29824552,HARMLS,36633002,N,Y,29.7414121,-95.4015223
PAST SALE,April-30-2020,Single Family Residential,921 Peden St,Houston,TX,77006,719900,4,3.5,Peden Street Manors,2976,2925,2020,397,242,,Sold,,,http://www.redfin.com/TX/Houston/921-Peden-St-77006/home/29819205,HARMLS,41159456,N,Y,29.7523341,-95.3908263
PAST SALE,September-11-2019,Townhouse,1914 Ridgewood St Unit C,Houston,TX,77006,565000,3,3.5,Cityview on Ridgewood Street,2517,1683,2007,629,224,,Sold,,,http://www.redfin.com/TX/Houston/1914-Ridgewood-St-77006/unit-C/home/29565105,HARMLS,13760552,N,Y,29.7486054,-95.4015428
PAST SALE,February-10-2020,Condo/Co-op,1409 Maryland St Unit A,Houston,TX,77006,185000,2,1.0,Maryland Court Condo,714,7443,1940,477,259,130,Sold,,,http://www.redfin.com/TX/Houston/1409-Maryland-St-77006/unit-A/home/30462192,HARMLS,37421138,N,Y,29.7480727,-95.3960778
PAST SALE,February-28-2020,Single Family Residential,2418 Mandell St,Houston,TX,77006,599000,3,2.0,Lamar Tr O Smith,1568,6300,1930,459,382,,Sold,,,http://www.redfin.com/TX/Houston/2418-Mandell-St-77006/home/29798354,HARMLS,25872514,N,Y,29.7445827,-95.4006428
PAST SALE,August-13-2020,Townhouse,1414 Harold St Unit A,Houston,TX,77006,499000,3,3.5,Harold Square,2597,2250,2002,292,192,,Sold,,,http://www.redfin.com/TX/Houston/1414-Harold-St-77006/home/30724301,HARMLS,45558095,N,Y,29.741418,-95.3965516
PAST SALE,July-27-2018,Single Family Residential,1109 Bomar St,Houston,TX,77006,1395000,3,3.5,Rosedale,4335,5000,2017,1040,322,,Sold,,,http://www.redfin.com/TX/Houston/1109-Bomar-St-77006/home/29738213,HARMLS,10067096,N,Y,29.7515276,-95.3929122
PAST SALE,April-24-2020,Single Family Residential,413 Hyde Park Blvd,Houston,TX,77006,649900,3,3.5,Hyde Park Gardens,2370,1594,2019,403,274,,Sold,,,http://www.redfin.com/TX/Houston/413-Hyde-Park-Blvd-77006/home/160565522,HARMLS,50939272,N,Y,29.7474059,-95.3870394
