SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,2016 Main St #1604,Houston,TX,77002,,2,2.0,,1169,,1965,,,,Sold,,,http://www.redfin.com/TX/Houston/2016-Main-St-77002/unit-1604/home/30489558,HARMLS,,N,Y,29.7492279,-95.3716984
PAST SALE,,Condo/Co-op,2016 Main St #802,Houston,TX,77002,,2,2.0,,1145,,1965,,,,Sold,,,http://www.redfin.com/TX/Houston/2016-Main-St-77002/unit-802/home/30489648,HARMLS,,N,Y,29.7492279,-95.3716984
PAST SALE,,Condo/Co-op,1120 Texas St Unit 5C,Houston,TX,77002,,2,1.0,,1405,,1995,,,,Sold,,,http://www.redfin.com/TX/Houston/1120-Texas-St-77002/unit-5C/home/30709047,HARMLS,,N,Y,29.758782,-95.361215
PAST SALE,August-12-2016,Condo/Co-op,2016 Main St #1813,Houston,TX,77002,139900,1,1.0,Main Condo,809,,1965,1750,173,687,Sold,,,http://www.redfin.com/TX/Houston/2016-Main-St-77002/unit-1813/home/30489296,HARMLS,98130968,N,Y,29.7492279,-95.3716984
PAST SALE,July-13-2017,Condo/Co-op,915 Franklin St Unit 5I,Houston,TX,77002,245000,1,1.0,Bayou Lofts Condo 02 Amd,919,,1997,1415,267,545,Sold,,,http://www.redfin.com/TX/Houston/915-Franklin-St-77002/unit-5I/home/30717120,HARMLS,92705644,N,Y,29.7634436,-95.3605069
PAST SALE,,Condo/Co-op,204 Travis St Unit 6E,Houston,TX,77002,,2,2.5,,2097,,1998,,,,Sold,,,http://www.redfin.com/TX/Houston/204-Travis-St-77002/unit-6E/home/30685672,HARMLS,,N,Y,29.7634002,-95.361515
PAST SALE,October-26-2016,Condo/Co-op,917 Main St #705,Houston,TX,77002,224900,1,1.0,Kirby Lofts Condo,1119,,1920,1675,201,654,Sold,,,http://www.redfin.com/TX/Houston/917-Main-St-77002/unit-705/home/29412141,HARMLS,95416708,N,Y,29.757112,-95.3644259
PAST SALE,,Condo/Co-op,2016 Main St #2417,Houston,TX,77002,,1,1.0,,737,,1965,,,,Sold,,,http://www.redfin.com/TX/Houston/2016-Main-St-77002/unit-2417/home/30489267,HARMLS,,N,Y,29.7492279,-95.3716984
PAST SALE,June-1-2017,Condo/Co-op,2000 Bagby St #9415,Houston,TX,77002,388000,1,1.5,Rise Lofts,1282,,2004,1457,303,412,Sold,,,http://www.redfin.com/TX/Houston/2000-Bagby-St-77002/unit-9415/home/29515631,HARMLS,66449680,N,Y,29.752561,-95.376624
PAST SALE,,Single Family Residential,901 Mckee St,Houston,TX,77002,,,,,,,,,,,Sold,,,http://www.redfin.com/TX/Houston/901-McKee-St-77002/home/108588772,HARMLS,,N,Y,29.7683269,-95.3523124
PAST SALE,,Condo/Co-op,917 Main St #507,Houston,TX,77002,,2,2.0,,1296,,1920,,,,Sold,,,http://www.redfin.com/TX/Houston/917-Main-St-77002/unit-507/home/29412145,HARMLS,,N,Y,29.757112,-95.3644259
PAST SALE,January-10-2017,Condo/Co-op,300 St Joseph Pkwy #406,Houston,TX,77002,309000,2,2.0,Midtown,1206,,2006,1599,256,422,Sold,,,http://www.redfin.com/TX/Houston/300-St-Joseph-Pkwy-77002/unit-406/home/29593096,HARMLS,17483502,N,Y,29.7532961,-95.3761327
PAST SALE,December-12-2017,Condo/Co-op,2016 Main St #709,Houston,TX,77002,99900,0,1.0,Main Condo 03 Amd,283,,1965,1263,353,244,Sold,,,http://www.redfin.com/TX/Houston/2016-Main-St-77002/unit-709/home/30489661,HARMLS,79656412,N,Y,29.7492279,-95.3716984
PAST SALE,January-26-2018,Single Family Residential,1503 Nance St,Houston,TX,77002,350000,2,2.0,Mc Kee,1960,6551,1900,1218,179,,Sold,,,http://www.redfin.com/TX/Houston/1503-Nance-St-77002/home/29725107,HARMLS,81409816,N,Y,29.7683604,-95.3525985
PAST SALE,May-18-2018,Condo/Co-op,915 Franklin St Unit 7A,Houston,TX,77002,325000,2,2.0,Bayou Lofts Condo 02 Amd,1132,,1997,1106,287,788,Sold,,,http://www.redfin.com/TX/Houston/915-Franklin-St-77002/unit-7A/home/30717106,HARMLS,92734139,N,Y,29.7634436,-95.3605069
PAST SALE,,Condo/Co-op,300 St Joseph Pkwy #222,Houston,TX,77002,,,,,,,,,,,Sold,,,http://www.redfin.com/TX/Houston/300-St-Joseph-Pkwy-77002/unit-222/home/147187538,HARMLS,,N,Y,29.7532961,-95.3761327
PAST SALE,August-5-2016,Condo/Co-op,300 St Joseph Pkw #123,Houston,TX,77002,249900,1,1.5,Edge Condos,1228,,2006,1757,204,430,Sold,,,http://www.redfin.com/TX/Houston/300-St-Joseph-Pkwy-77002/unit-123/home/29591105,HARMLS,43061817,N,Y,29.7532961,-95.3761327
PAST SALE,June-15-2017,Condo/Co-op,300 St Joseph Pkwy #424,Houston,TX,77002,365000,2,2.5,Edge-condominium,1544,,2006,1443,236,568,Sold,,,http://www.redfin.com/TX/Houston/300-St-Joseph-Pkwy-77002/unit-424/home/29593110,HARMLS,16469381,N,Y,29.7532961,-95.3761327
