SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Townhouse,11000 Kinghurst #194,Houston,TX,77099,,2,2.5,,1224,,1983,,,,Sold,,,http://www.redfin.com/TX/Houston/11000-Kinghurst-St-77099/unit-194/home/30491060,HARMLS,,N,Y,29.6653544,-95.5748834
PAST SALE,,Single Family Residential,11505 Herald Square Dr,Houston,TX,77099,,3,2.0,,1069,6325,1970,,,,Sold,,,http://www.redfin.com/TX/Houston/11505-Herald-Square-Dr-77099/home/30241432,HARMLS,,N,Y,29.6800722,-95.5795124
PAST SALE,June-30-2016,Single Family Residential,12223 Creekhurst Dr,Houston,TX,77099,164900,3,2.0,Huntington Village,1899,7316,1974,1793,87,127,Sold,,,http://www.redfin.com/TX/Houston/12223-Creekhurst-Dr-77099/home/30266008,HARMLS,29291152,N,Y,29.6686177,-95.5976101
PAST SALE,August-10-2016,Townhouse,8820 Wilcrest Dr,Houston,TX,77099,95000,3,2.0,Glenshannon,1517,,1974,1752,63,225,Sold,,,http://www.redfin.com/TX/Houston/8820-Wilcrest-Dr-77099/home/30256919,HARMLS,23878594,N,Y,29.6821329,-95.5712656
PAST SALE,,Single Family Residential,11514 Lansbury Dr,Houston,TX,77099,,3,2.0,,1854,6785,1970,,,,Sold,,,http://www.redfin.com/TX/Houston/11514-Lansbury-Dr-77099/home/30243291,HARMLS,,N,Y,29.6563578,-95.5779942
PAST SALE,May-5-2017,Townhouse,10501 South Dr #249,Houston,TX,77099,21998,1,1.5,Meadow Chase Condo 02 Amd,768,,1980,1484,29,185,Sold,,,http://www.redfin.com/TX/Houston/10501-South-Dr-77099/unit-249/home/30445787,HARMLS,63972485,N,Y,29.6665743,-95.5657508
PAST SALE,January-12-2018,Single Family Residential,10523 Farmingham Dr,Houston,TX,77099,174900,4,2.5,Huntington Village Patio Homes,2440,5472,1978,1232,72,25,Sold,,,http://www.redfin.com/TX/Houston/10523-Farmingham-Dr-77099/home/30366028,HARMLS,71237904,N,Y,29.6643955,-95.5971586
PAST SALE,May-17-2018,Single Family Residential,12146 Huntington Venture Dr S,Houston,TX,77099,135000,4,2.5,Huntington Village Patio Homes,2404,11176,1978,1107,56,25,Sold,,,http://www.redfin.com/TX/Houston/12146-Huntington-Venture-Dr-77099/home/30366722,HARMLS,69200228,N,Y,29.6657786,-95.597528
PAST SALE,June-6-2016,Single Family Residential,11515 Longbrook Dr,Houston,TX,77099,149900,4,2.0,Parkglen West,2173,7475,1971,1817,69,,Sold,,,http://www.redfin.com/TX/Houston/11515-Longbrook-Dr-77099/home/30261790,HARMLS,87001598,N,Y,29.6633737,-95.5817692
PAST SALE,January-17-2017,Single Family Residential,11411 Plumbrook Dr,Houston,TX,77099,149950,3,2.0,Parkglen West Sec 04,1674,7560,1972,1592,90,21,Sold,,,http://www.redfin.com/TX/Houston/11411-Plumbrook-Dr-77099/home/30267100,HARMLS,37967486,N,Y,29.6654676,-95.5791841
PAST SALE,February-10-2017,Single Family Residential,11311 Lands End Cir,Houston,TX,77099,154900,3,2.0,Bayou Place R/p,1795,5000,1983,1568,86,300,Sold,,,http://www.redfin.com/TX/Houston/11311-Lands-End-Cir-77099/home/30412094,HARMLS,67508382,N,Y,29.6613857,-95.5786097
PAST SALE,January-10-2018,Single Family Residential,11622 Pine Knoll Dr,Houston,TX,77099,145000,3,2.0,Parkglen West Sec 02,1348,8050,1971,1234,108,21,Sold,,,http://www.redfin.com/TX/Houston/11622-Pine-Knl-77099/home/30255796,HARMLS,64601194,N,Y,29.6694006,-95.5811537
PAST SALE,November-20-2017,Multi-Family (5+ Unit),11000 Kinghurst,Houston,TX,77099,260000,0,,Kinghurst T/h Condo PH 1 U/r,6912,,1984,1285,38,1500,Sold,,,http://www.redfin.com/TX/Houston/11000-Kinghurst-St-77099/unit-131/home/30490851,HARMLS,77502277,N,Y,29.6655254,-95.5748063
PAST SALE,October-27-2017,Condo/Co-op,9700 Leawood Blvd #1312,Houston,TX,77099,57500,2,2.0,Leawood Cond,1068,,1982,1309,54,318,Sold,,,http://www.redfin.com/TX/Houston/9700-Leawood-Blvd-77099/unit-1312/home/30560092,HARMLS,38902515,N,Y,29.6732703,-95.5788443
PAST SALE,June-26-2017,Single Family Residential,11014 Landsbury Ct,Houston,TX,77099,157500,3,2.0,Bayou Place R/p,1795,5040,1984,1432,88,275,Sold,,,http://www.redfin.com/TX/Houston/11014-Landsbury-Ct-77099/home/30411894,HARMLS,76571044,N,Y,29.6587101,-95.5746298
PAST SALE,March-16-2017,Single Family Residential,11726 Fairpoint Dr,Houston,TX,77099,164800,4,2.5,Keegans Glen Sec 06 R/p,2094,5640,1982,1534,79,25,Sold,,,http://www.redfin.com/TX/Houston/11726-Fairpoint-Dr-77099/home/30510758,HARMLS,24735483,N,Y,29.6685389,-95.5844774
PAST SALE,,Condo/Co-op,9797 Leawood Blvd #601,Houston,TX,77099,,2,2.0,,1068,,1983,,,,Sold,,,http://www.redfin.com/TX/Houston/9797-Leawood-Blvd-77099/unit-601/home/30574971,HARMLS,,N,Y,29.6728321,-95.5764669
PAST SALE,January-10-2018,Condo/Co-op,9700 Leawood #602,Houston,TX,77099,54900,2,2.0,Leawood Condo,1068,,1982,1234,51,281,Sold,,,http://www.redfin.com/TX/Houston/9700-Leawood-Blvd-77099/unit-602/home/144623778,HARMLS,89323826,N,Y,29.673257,-95.578838
PAST SALE,September-21-2018,Single Family Residential,10921 South Dr,Houston,TX,77099,425000,6,4.5,Richmond Road Estates,5085,61903,1976,980,84,50,Sold,,,http://www.redfin.com/TX/Houston/10921-South-Dr-77099/home/30025834,HARMLS,7940609,N,Y,29.6669057,-95.571799
PAST SALE,July-31-2018,Single Family Residential,12915 Balarama Dr,Houston,TX,77099,175000,3,2.0,Beckford Place,2200,6900,1978,1032,80,,Sold,,,http://www.redfin.com/TX/Houston/12915-Balarama-Dr-77099/home/30375483,HARMLS,77348155,N,Y,29.6774806,-95.6099656
PAST SALE,April-13-2018,Townhouse,12400 Brookglade Cir #12,Houston,TX,77099,89000,2,2.5,New Leaf Place Sec 01,1168,1300,1980,1141,76,190,Sold,,,http://www.redfin.com/TX/Houston/12400-Brookglade-Cir-77099/unit-12/home/30316602,HARMLS,98552755,N,Y,29.6809987,-95.5983282
PAST SALE,July-30-2018,Single Family Residential,8814 Brookwulf Dr,Houston,TX,77099,170000,3,2.0,Brookfield Sec 01 R/p B,2245,7590,1978,1033,76,,Sold,,,http://www.redfin.com/TX/Houston/8814-Brookwulf-Dr-77099/home/30271266,HARMLS,51540870,N,Y,29.6818662,-95.6081388
PAST SALE,June-12-2018,Single Family Residential,11834 Fairpoint Dr,Houston,TX,77099,159900,3,2.0,Keegans Glen Sec 06 R/p,1853,4400,1982,1081,86,20,Sold,,,http://www.redfin.com/TX/Houston/11834-Fairpoint-Dr-77099/home/30510328,HARMLS,77549758,N,Y,29.6691056,-95.5862593
PAST SALE,August-16-2018,Single Family Residential,10906 Whittingham Ln,Houston,TX,77099,140000,3,2.0,Parkglen Sec 03 Alief,1693,7480,1972,1016,83,10,Sold,,,http://www.redfin.com/TX/Houston/10906-Whittingham-Ln-77099/home/30243317,HARMLS,4336857,N,Y,29.6527241,-95.5742606
PAST SALE,July-27-2018,Single Family Residential,12811 Huntington Field Dr,Houston,TX,77099,173800,4,2.0,Huntington Village Sec 04,1986,12722,1976,1036,88,17,Sold,,,http://www.redfin.com/TX/Houston/12811-Huntington-Field-Dr-77099/home/30310598,HARMLS,46239185,N,Y,29.6702481,-95.6102941
PAST SALE,February-28-2017,Single Family Residential,11819 Lima Dr,Houston,TX,77099,154900,3,2.0,Kirkwood Village R/p,1642,5092,1980,1550,94,,Sold,,,http://www.redfin.com/TX/Houston/11819-Lima-Dr-77099/home/30414737,HARMLS,43645444,N,Y,29.6827148,-95.5864061
PAST SALE,November-30-2017,Single Family Residential,11703 Lima Dr,Houston,TX,77099,129900,3,2.0,Kirkwood Village R/p,1492,5092,1982,1275,87,19,Sold,,,http://www.redfin.com/TX/Houston/11703-Lima-Dr-77099/home/30414718,HARMLS,66399956,N,Y,29.6826892,-95.5843338
PAST SALE,May-22-2017,Single Family Residential,11655 Evesborough Dr,Houston,TX,77099,159000,4,2.5,Kirkwood Country 1 & Part RP,1800,4500,1996,1467,88,400,Sold,,,http://www.redfin.com/TX/Houston/11655-Evesborough-Dr-77099/home/30416663,HARMLS,24103040,N,Y,29.6766775,-95.584067
PAST SALE,July-6-2018,Single Family Residential,12227 Pine Knoll Dr,Houston,TX,77099,149900,3,2.0,Huntington Village Sec 01,1738,7475,1975,1057,86,11,Sold,,,http://www.redfin.com/TX/Houston/12227-Pine-Knoll-Dr-77099/home/30265584,HARMLS,34059019,N,Y,29.6733843,-95.5958452
PAST SALE,,Single Family Residential,12415 Plumpoint Dr,Houston,TX,77099,,3,2.0,,1701,7475,1970,,,,Sold,,,http://www.redfin.com/TX/Houston/12415-Plumpoint-Dr-77099/home/30266476,HARMLS,,N,Y,29.6718196,-95.5997854
PAST SALE,September-13-2018,Single Family Residential,12834 Covey Ln,Houston,TX,77099,170000,4,2.0,Huntington Village Sec 04,2037,7475,1975,988,83,15,Sold,,,http://www.redfin.com/TX/Houston/12834-Covey-Ln-77099/home/30310029,HARMLS,31396131,N,Y,29.6740118,-95.6087751
PAST SALE,April-25-2018,Single Family Residential,10358 Panther Point Dr,Houston,TX,77099,145000,3,2.5,Panther Point,1568,1680,2004,1129,92,91,Sold,,,http://www.redfin.com/TX/Houston/10358-Panther-Point-Dr-77099/home/29200554,HARMLS,21744833,N,Y,29.6672576,-95.5996021
PAST SALE,August-17-2018,Single Family Residential,11853 Spring Grove Dr,Houston,TX,77099,157000,3,2.5,Keegans Glen Sec 06 R/p,1833,6600,1982,1015,86,25,Sold,,,http://www.redfin.com/TX/Houston/11853-Spring-Grove-Dr-77099/home/30510401,HARMLS,39251558,N,Y,29.669961,-95.5882117
PAST SALE,May-4-2018,Single Family Residential,11854 Plumbrook Dr,Houston,TX,77099,149500,3,2.5,Keegans Glen Sec 06 R/p,1833,4263,1982,1120,82,25,Sold,,,http://www.redfin.com/TX/Houston/11854-Plumbrook-Dr-77099/home/30510626,HARMLS,22949228,N,Y,29.6678784,-95.5873089
PAST SALE,March-30-2018,Single Family Residential,8911 Brummel Dr,Houston,TX,77099,154900,3,2.0,Beckford Place,1790,7900,1977,1155,87,23,Sold,,,http://www.redfin.com/TX/Houston/8911-Brummel-Dr-77099/home/30375684,HARMLS,44570191,N,Y,29.6815686,-95.6093088
PAST SALE,December-8-2017,Single Family Residential,11611 E Evesborough Dr,Houston,TX,77099,159000,4,2.5,Kirkwood Country Sec 01 R/p,1880,4600,1997,1267,85,38,Sold,,,http://www.redfin.com/TX/Houston/11611-Evesborough-Dr-77099/home/30416670,HARMLS,72552717,N,Y,29.6765517,-95.5824975
PAST SALE,June-29-2018,Single Family Residential,11622 Lima Dr,Houston,TX,77099,155000,3,2.0,Kirkwood Village R/p,1517,5077,1981,1064,102,19,Sold,,,http://www.redfin.com/TX/Houston/11622-Lima-Dr-77099/home/30414638,HARMLS,20367036,N,Y,29.6831463,-95.5836567
PAST SALE,July-9-2018,Single Family Residential,11615 Glenwolde Dr,Houston,TX,77099,120000,3,2.5,Kirkwood Country Sec 01 R/p,1950,4500,1983,1054,62,25,Sold,,,http://www.redfin.com/TX/Houston/11615-Glenwolde-Dr-77099/home/30417171,HARMLS,31785386,N,Y,29.6773167,-95.5833489
PAST SALE,July-24-2018,Single Family Residential,11603 Riderwood Dr,Houston,TX,77099,148000,3,2.0,Kirkwood Country Sec 01 R/p,1622,5650,1980,1039,91,42,Sold,,,http://www.redfin.com/TX/Houston/11603-Riderwood-Dr-77099/home/30416405,HARMLS,96666183,N,Y,29.6806829,-95.5826924
PAST SALE,November-10-2017,Single Family Residential,11630 Herald Square Dr,Houston,TX,77099,169888,3,2.0,Kirkwood Country Sec 01 R/p,1851,6525,1980,1295,92,450,Sold,,,http://www.redfin.com/TX/Houston/11630-Herald-Square-Dr-77099/home/30416411,HARMLS,68212284,N,Y,29.680291,-95.583431
PAST SALE,April-12-2018,Single Family Residential,11407 Bexley Dr,Houston,TX,77099,129995,4,2.0,Leawood,1593,6325,1969,1142,82,4,Sold,,,http://www.redfin.com/TX/Houston/11407-Bexley-Dr-77099/home/30224872,HARMLS,54186715,N,Y,29.6828171,-95.5786097
PAST SALE,October-11-2017,Condo/Co-op,12615 Brookglade Cir #16,Houston,TX,77099,48000,2,1.0,New Leaf-brookglade Condo,852,,1981,1325,56,236,Sold,,,http://www.redfin.com/TX/Houston/12615-Brookglade-Cir-77099/unit-16/home/30559934,HARMLS,54401774,N,Y,29.6794682,-95.600555
PAST SALE,October-20-2017,Townhouse,12500 Brookglade Cir #165,Houston,TX,77099,109000,2,2.5,New Leaf Place T/h Sec 03 U/,1136,1380,1983,1316,96,190,Sold,,,http://www.redfin.com/TX/Houston/12500-Brookglade-Cir-77099/unit-165/home/30317173,HARMLS,38934796,N,Y,29.6804804,-95.5999086
PAST SALE,September-18-2017,Single Family Residential,11319 Windmark Dr,Houston,TX,77099,160000,3,2.0,Bayou Place R/p,1874,5000,1980,1348,85,250,Sold,,,http://www.redfin.com/TX/Houston/11319-Windmark-Dr-77099/home/30412109,HARMLS,48084660,N,Y,29.6606934,-95.578979
PAST SALE,May-15-2018,Single Family Residential,11506 Ainsworth Dr,Houston,TX,77099,134900,3,2.0,Parkglen Sec 04 Alief,1221,6800,1970,1109,110,23,Sold,,,http://www.redfin.com/TX/Houston/11506-Ainsworth-Dr-77099/home/30263178,HARMLS,76851113,N,Y,29.6563567,-95.5801689
PAST SALE,,Single Family Residential,11423 Pine Knoll Dr,Houston,TX,77099,,3,2.0,,1362,7245,1973,,,,Sold,,,http://www.redfin.com/TX/Houston/11423-Pine-Knl-77099/home/30255723,HARMLS,,N,Y,29.6681955,-95.5786918
PAST SALE,November-9-2017,Condo/Co-op,10603 Wilcrest #6,Houston,TX,77099,35000,2,1.0,Meadow Chase,870,,1978,1296,40,235,Sold,,,http://www.redfin.com/TX/Houston/10603-S-Wilcrest-Dr-77099/unit-6/home/30445611,HARMLS,98281150,N,Y,29.6665493,-95.5682044
PAST SALE,July-23-2018,Single Family Residential,11503 Brookledge Dr,Houston,TX,77099,94901,3,2.0,Parkglen West,1227,,1974,1040,77,23,Sold,,,http://www.redfin.com/TX/Houston/11503-Brookledge-Dr-77099/home/30245857,HARMLS,5980343,N,Y,29.6601284,-95.5816871
PAST SALE,November-9-2017,Condo/Co-op,10601 South #79,Houston,TX,77099,40000,2,1.0,Meadow Chase,870,,1979,1296,46,270,Sold,,,http://www.redfin.com/TX/Houston/10601-South-Dr-77099/unit-79/home/30445669,HARMLS,43370066,N,Y,29.6665505,-95.5671128
PAST SALE,March-2-2018,Single Family Residential,10010 Kinney Rd,Houston,TX,77099,349800,4,3.5,Richmond Road Estates,3254,25320,1979,1183,107,,Sold,,,http://www.redfin.com/TX/Houston/10010-Kinney-Rd-77099/home/29407056,HARMLS,79646770,N,Y,29.6700528,-95.5715323
PAST SALE,August-14-2018,Single Family Residential,11206 Windmark Dr,Houston,TX,77099,147000,3,2.0,Bayou Place,1350,5000,1981,1018,109,25,Sold,,,http://www.redfin.com/TX/Houston/11206-Windmark-Dr-77099/home/30411977,HARMLS,60499453,N,Y,29.6605956,-95.5770095
PAST SALE,September-14-2018,Single Family Residential,11427 Pine Knoll Dr,Houston,TX,77099,150000,3,2.0,Parkglen West Sec 02,1438,6900,1972,987,104,25,Sold,,,http://www.redfin.com/TX/Houston/11427-Pine-Knl-77099/home/30255722,HARMLS,97731823,N,Y,29.668232,-95.5788969
PAST SALE,September-29-2017,Condo/Co-op,9700 Leawood Blvd #212,Houston,TX,77099,59500,2,2.0,Leawood Condo Sec 01,1068,542669,1982,1337,56,281,Sold,,,http://www.redfin.com/TX/Houston/9700-Leawood-Blvd-77099/unit-212/home/147211314,HARMLS,6761404,N,Y,29.673257,-95.578838
PAST SALE,September-21-2018,Condo/Co-op,9797 Leawood Blvd #1208,Houston,TX,77099,55000,2,2.0,Leawood Townhomes Condo PH 2,1068,,1983,980,51,281,Sold,,,http://www.redfin.com/TX/Houston/9797-Leawood-Blvd-77099/unit-1208/home/30575053,HARMLS,51650490,N,Y,29.6728321,-95.5764669
PAST SALE,June-8-2018,Single Family Residential,11218 Herald Square Dr,Houston,TX,77099,160000,3,2.0,Leawood Sec 05,1336,6900,1970,1085,120,,Sold,,,http://www.redfin.com/TX/Houston/11218-Herald-Square-Dr-77099/home/30241384,HARMLS,54790843,N,Y,29.6812461,-95.576271
