SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-5-2019,Townhouse,2819 Clay St,Houston,TX,77003,339000,2,2.5,Polk Ave Twnhms,1875,1944,2011,727,181,260,Sold,,,http://www.redfin.com/TX/Houston/2819-Clay-St-77003/home/29594877,HARMLS,32688606,N,Y,29.7445644,-95.3513008
PAST SALE,June-3-2019,Townhouse,1622 Live Oak St,Houston,TX,77003,330000,3,3.0,Arbor at Live Oak,1972,2158,2007,729,167,83,Sold,,,http://www.redfin.com/TX/Houston/1622-Live-Oak-St-77003/home/29429459,HARMLS,82404178,N,Y,29.7439324,-95.3552246
PAST SALE,October-21-2019,Townhouse,2831 Pease St,Houston,TX,77003,309000,3,3.0,Leeland Gardens,1752,2100,2006,589,176,182,Sold,,,http://www.redfin.com/TX/Houston/2831-Pease-St-77003/home/29537560,HARMLS,94591261,N,Y,29.742273,-95.352715
PAST SALE,August-25-2020,Townhouse,1321 Delano St,Houston,TX,77003,379000,3,3.0,Polk Ave Twnhms,2464,2089,2010,280,154,260,Sold,,,http://www.redfin.com/TX/Houston/1321-Delano-St-77003/home/29594871,HARMLS,7750215,N,Y,29.7449095,-95.3514132
PAST SALE,June-29-2018,Condo/Co-op,2424 Navigation Blvd Unit D,Houston,TX,77003,265900,2,2.5,Ballpark News,1624,16720,2005,1068,164,261,Sold,,,http://www.redfin.com/TX/Houston/2424-Navigation-Blvd-77003/unit-D/home/29503287,HARMLS,74758378,N,Y,29.758198,-95.344969
PAST SALE,December-12-2019,Townhouse,1209 Nagle St,Houston,TX,77003,309000,2,2.5,Nagle Street Place,2316,1610,2004,537,133,121,Sold,,,http://www.redfin.com/TX/Houston/1209-Nagle-St-77003/home/29296196,HARMLS,10961459,N,Y,29.746034,-95.3517709
PAST SALE,May-19-2020,Townhouse,2509 Garrow St Unit B,Houston,TX,77003,325000,3,3.5,St Charles Place,2174,2386,2014,378,149,124,Sold,,,http://www.redfin.com/TX/Houston/2509-Garrow-St-77003/unit-B/home/147164954,HARMLS,56397753,N,Y,29.7542649,-95.3469262
PAST SALE,July-31-2020,Townhouse,1234 Sampson St,Houston,TX,77003,297000,3,2.0,Polk Ave Gardens,1501,1569,2008,305,198,158,Sold,,,http://www.redfin.com/TX/Houston/1234-Sampson-St-77003/home/29605172,HARMLS,20338377,N,Y,29.742767,-95.346091
PAST SALE,August-5-2019,Single Family Residential,39 N Palmer St,Houston,TX,77003,469900,4,3.0,North Palmer Place,2570,3300,2019,666,183,,Sold,,,http://www.redfin.com/TX/Houston/39-N-Palmer-St-77003/home/167093611,HARMLS,79910702,N,Y,29.7538967,-95.3408019
PAST SALE,September-30-2019,Townhouse,2622 Texas St,Houston,TX,77003,375000,3,3.5,Capitol Oaks,2196,1464,2009,610,171,187,Sold,,,http://www.redfin.com/TX/Houston/2622-Texas-St-77003/home/29621986,HARMLS,69880320,N,Y,29.7512475,-95.3485316
PAST SALE,March-15-2021,Townhouse,2537 Rusk St,Houston,TX,77003,359900,3,3.5,Waterhill Homes/rusk,2125,1587,2006,78,169,170,Sold,,,http://www.redfin.com/TX/Houston/2537-Rusk-St-77003/home/29394718,HARMLS,83610816,N,Y,29.750761,-95.3503199
PAST SALE,April-17-2018,Single Family Residential,2024 Live Oak St,Houston,TX,77003,200000,3,2.5,Eado,1647,,2017,1141,121,100,Sold,,,http://www.redfin.com/TX/Houston/2024-Live-Oak-St-77003/home/148040261,HARMLS,14509566,N,Y,29.7409834,-95.3575167
PAST SALE,March-31-2017,Townhouse,12 North Hutcheson,Houston,TX,77003,312900,3,2.5,Eado Square,1539,1521,2016,1523,203,2151,Sold,,,http://www.redfin.com/TX/Houston/12-N-Hutcheson-St-77003/home/109483431,HARMLS,73750999,N,Y,29.7501441,-95.3366431
PAST SALE,,Single Family Residential,2425 Polk St,Houston,TX,77003,,3,3.5,,1910,1443,2010,,,,Sold,,,http://www.redfin.com/TX/Houston/2425-Polk-St-77003/home/29560052,HARMLS,,N,Y,29.7472755,-95.3539779
PAST SALE,May-4-2018,Townhouse,119 N Ennis St,Houston,TX,77003,339000,3,3.5,Eado,1890,2282,2017,1124,179,,Sold,,,http://www.redfin.com/TX/Houston/119-N-Ennis-St-77003/home/144482708,HARMLS,42395755,N,Y,29.755342,-95.3407611
PAST SALE,May-25-2018,Single Family Residential,131 N Ennis St,Houston,TX,77003,335000,3,3.5,Eado,1890,1872,2017,1103,177,,Sold,,,http://www.redfin.com/TX/Houston/131-N-Ennis-St-77003/home/144482658,HARMLS,95656962,N,Y,29.7555028,-95.341027
PAST SALE,January-19-2018,Townhouse,2948 Rusk,Houston,TX,77003,415000,3,3.5,Capital Oaks Phase 5,2281,,2017,1229,182,186,Sold,,,http://www.redfin.com/TX/Houston/2948-Rusk-St-77003/home/66051257,HARMLS,79444434,N,Y,29.7479797,-95.3471903
PAST SALE,,Townhouse,2332 Sperber Ln,Houston,TX,77003,,3,3.5,,2006,1400,2007,,,,Sold,,,http://www.redfin.com/TX/Houston/2332-Sperber-Ln-77003/home/29548964,HARMLS,,N,Y,29.755645,-95.348381
PAST SALE,September-15-2016,Townhouse,310 S Jensen Dr #3,Houston,TX,77003,300000,3,2.5,Cityview Ters,2147,1534,2005,1720,140,100,Sold,,,http://www.redfin.com/TX/Houston/310-S-Jensen-Dr-77003/unit-3/home/29382102,HARMLS,55702746,N,Y,29.760182,-95.344285
PAST SALE,,Townhouse,30 North Hutcheson,Houston,TX,77003,,3,2.5,,1586,1521,2016,,,,Sold,,,http://www.redfin.com/TX/Houston/30-N-Hutcheson-St-77003/home/112825972,HARMLS,,N,Y,29.7505245,-95.3366927
PAST SALE,March-20-2017,Single Family Residential,442 North Live Oak St,Houston,TX,77003,414712,3,3.5,Parkview on The Bayou,2286,1976,2016,1534,181,142,Sold,,,http://www.redfin.com/TX/Houston/442-N-Live-Oak-St-77003/home/112829709,HARMLS,12574154,N,Y,29.7595715,-95.3418115
PAST SALE,,Townhouse,22 North Hutcheson,Houston,TX,77003,,3,2.0,,1460,1521,2016,,,,Sold,,,http://www.redfin.com/TX/Houston/22-N-Hutcheson-St-77003/home/108429793,HARMLS,,N,Y,29.750511,-95.3370433
PAST SALE,,Townhouse,66 North Hutcheson,Houston,TX,77003,,3,2.5,,1586,1521,2016,,,,Sold,,,http://www.redfin.com/TX/Houston/66-N-Hutcheson-St-77003/home/112793039,HARMLS,,N,Y,29.7508326,-95.3363556
PAST SALE,May-16-2018,Townhouse,2231 Chenevert St,Houston,TX,77003,389900,3,3.5,Hamilton Lndg,2350,1559,2014,1112,166,75,Sold,,,http://www.redfin.com/TX/Houston/2231-Chenevert-St-77003/home/52559861,HARMLS,40432345,N,Y,29.7431687,-95.3650038
PAST SALE,March-9-2018,Single Family Residential,2010 Live Oak St,Houston,TX,77003,200000,3,2.5,Eado,1647,,2017,1180,121,100,Sold,,,http://www.redfin.com/TX/Houston/2010-Live-Oak-St-77003/home/147747731,HARMLS,70294747,N,Y,29.7411263,-95.3574205
PAST SALE,September-5-2017,Single Family Residential,3305 B Jefferson,Houston,TX,77003,365000,3,3.5,Jefferson Court,2176,,2017,1365,168,,Sold,,,http://www.redfin.com/TX/Houston/3305-Jefferson-St-77003/home/29733026,HARMLS,32504844,N,Y,29.739479,-95.349382
PAST SALE,September-12-2017,Townhouse,3310 Pease St,Houston,TX,77003,185000,2,1.0,Powars & Tharp,798,5000,1930,1358,232,,Sold,,,http://www.redfin.com/TX/Houston/3310-Pease-St-77003/home/29733037,HARMLS,61339449,N,Y,29.7396807,-95.3490836
PAST SALE,February-6-2018,Single Family Residential,1419 Nagle St,Houston,TX,77003,414900,3,3.5,Eado Skyline Rep 1,2204,1752,2014,1211,188,,Sold,,,http://www.redfin.com/TX/Houston/1419-Nagle-St-77003/home/66047781,HARMLS,84309822,N,Y,29.7444501,-95.3530174
PAST SALE,May-2-2018,Single Family Residential,1312 Delano St,Houston,TX,77003,375000,3,3.5,Modern Eado,1968,2221,2014,1126,191,100,Sold,,,http://www.redfin.com/TX/Houston/1312-Delano-St-77003/home/66050738,HARMLS,34098472,N,Y,29.7452764,-95.3515123
PAST SALE,,Townhouse,3145 Leeland St,Houston,TX,77003,,3,3.5,,1966,1683,2015,,,,Sold,,,http://www.redfin.com/TX/Houston/3145-Leeland-St-77003/home/91493877,HARMLS,,N,Y,29.7414888,-95.3496611
PAST SALE,August-15-2017,Townhouse,2936 Commerce,Houston,TX,77003,335000,2,2.0,Commerce Ave Twnhms,1949,2314,2013,1386,172,49,Sold,,,http://www.redfin.com/TX/Houston/2936-Commerce-St-77003/home/29591178,HARMLS,80320259,N,Y,29.7533087,-95.3430659
PAST SALE,August-11-2017,Single Family Residential,3013 Preston St,Houston,TX,77003,299900,3,2.5,Preston Estate,1516,,2017,1390,198,,Sold,,,http://www.redfin.com/TX/Houston/3013-Preston-St-77003/home/112816610,HARMLS,42933744,N,Y,29.7509577,-95.3434848
PAST SALE,April-9-2018,Single Family Residential,1318 Hussion St,Houston,TX,77003,315000,3,3.5,Taylor Crossing Terrace,1930,,2016,1149,163,,Sold,,,http://www.redfin.com/TX/Houston/1318-Hussion-St-77003/home/108957188,HARMLS,83322248,N,Y,29.7400556,-95.3421403
PAST SALE,April-28-2017,Condo/Co-op,1762 Aden Mist Dr,Houston,TX,77003,289900,2,2.5,Midtown Village,1540,1680,2006,1495,188,118,Sold,,,http://www.redfin.com/TX/Houston/1762-Aden-Mist-Dr-77003/home/29308048,HARMLS,61683854,N,Y,29.741056,-95.3544071
PAST SALE,November-13-2017,Single Family Residential,4205 Bering St,Houston,TX,77003,249900,3,2.0,Electric Park,1701,5000,1938,1296,147,,Sold,,,http://www.redfin.com/TX/Houston/4205-Bering-St-77003/home/29668605,HARMLS,35126855,N,Y,29.7526862,-95.329674
PAST SALE,,Townhouse,1754 Aden Mist Dr,Houston,TX,77003,,2,2.5,,1367,2290,2005,,,,Sold,,,http://www.redfin.com/TX/Houston/1754-Aden-Mist-Dr-77003/home/29307989,HARMLS,,N,Y,29.7412279,-95.3540597
PAST SALE,June-15-2018,Condo/Co-op,1749 Aden Dr,Houston,TX,77003,270000,2,2.5,Midtown Village,1610,2240,2004,1082,168,125,Sold,,,http://www.redfin.com/TX/Houston/1749-Aden-Dr-77003/home/29290043,HARMLS,2969976,N,Y,29.7413464,-95.3522409
PAST SALE,June-2-2017,Single Family Residential,1505 Paige St,Houston,TX,77003,319000,3,2.5,Paige Street Townhomes,1885,2139,2006,1460,169,,Sold,,,http://www.redfin.com/TX/Houston/1505-Paige-St-77003/home/29336474,HARMLS,64062759,N,Y,29.7430067,-95.3516176
PAST SALE,July-28-2017,Townhouse,1315 Paige St,Houston,TX,77003,214900,2,2.0,Paige St,1181,1656,2005,1404,182,116,Sold,,,http://www.redfin.com/TX/Houston/1315-Paige-St-77003/home/29350214,HARMLS,99623834,N,Y,29.74436,-95.350267
PAST SALE,May-1-2018,Condo/Co-op,1312 Live Oak St #214,Houston,TX,77003,195000,0,1.0,Live Oak Lofts,877,62936,1936,1127,222,243,Sold,,,http://www.redfin.com/TX/Houston/1312-Live-Oak-St-77003/unit-214/home/29503316,HARMLS,79808825,N,Y,29.746329,-95.353713
PAST SALE,June-26-2017,Single Family Residential,1121 Delano St,Houston,TX,77003,699000,2,2.5,Eado,4306,5500,1963,1436,162,,Sold,,,http://www.redfin.com/TX/Houston/1121-Delano-St-77003/home/43486783,HARMLS,3060223,N,Y,29.7462855,-95.3503359
PAST SALE,February-7-2018,Townhouse,2936 Rusk,Houston,TX,77003,420000,3,3.5,Capital Oaks Phase 5,2281,,2017,1210,184,186,Sold,,,http://www.redfin.com/TX/Houston/2936-Rusk-St-77003/home/66051262,HARMLS,75048564,N,Y,29.7478305,-95.3472968
PAST SALE,July-28-2017,Townhouse,2928 Rusk,Houston,TX,77003,385000,3,3.5,Capital Oaks Phase 5,2100,,2017,1404,183,186,Sold,,,http://www.redfin.com/TX/Houston/2928-Rusk-St-77003/home/66051264,HARMLS,59539313,N,Y,29.7480097,-95.3474733
PAST SALE,February-13-2018,Single Family Residential,314 Palmer St,Houston,TX,77003,329900,3,3.5,Preston Estate,1734,1416,2018,1204,190,,Sold,,,http://www.redfin.com/TX/Houston/314-Palmer-St-77003/home/112816639,HARMLS,48403496,N,Y,29.7508154,-95.3431966
PAST SALE,March-30-2018,Townhouse,3207 Garrow,Houston,TX,77003,360000,3,3.5,Eado,2133,,2017,1159,169,25,Sold,,,http://www.redfin.com/TX/Houston/3207-Garrow-St-77003/home/112818127,HARMLS,78347268,N,Y,29.751041,-95.341496
PAST SALE,March-1-2017,Single Family Residential,2712 Freund St,Houston,TX,77003,368900,3,3.5,East End ON The Bayou,1833,1500,2017,1553,201,2200,Sold,,,http://www.redfin.com/TX/Houston/2712-Freund-St-77003/home/112824492,HARMLS,91509974,N,Y,29.7595777,-95.3401631
PAST SALE,,Single Family Residential,444 North Live Oak St,Houston,TX,77003,,3,3.5,,1910,1785,2016,,,,Sold,,,http://www.redfin.com/TX/Houston/444-N-Live-Oak-St-77003/home/112829851,HARMLS,,N,Y,29.7595861,-95.3416473
PAST SALE,September-21-2017,Single Family Residential,313 Ennis St,Houston,TX,77003,319900,3,3.5,Preston Estate,1734,1416,2017,1349,184,,Sold,,,http://www.redfin.com/TX/Houston/313-Ennis-St-77003/home/138782075,HARMLS,15046420,N,Y,29.7511284,-95.3436394
PAST SALE,June-18-2018,Townhouse,135 N Ennis St,Houston,TX,77003,335000,3,3.5,Eado,1886,1713,2017,1079,178,,Sold,,,http://www.redfin.com/TX/Houston/135-N-Ennis-St-77003/home/144482702,HARMLS,98786722,N,Y,29.7553109,-95.3407253
PAST SALE,,Townhouse,310 S Jensen Dr #5,Houston,TX,77003,,3,2.5,,2147,1424,2005,,,,Sold,,,http://www.redfin.com/TX/Houston/310-S-Jensen-Dr-77003/unit-5/home/29382100,HARMLS,,N,Y,29.760182,-95.344285
PAST SALE,November-4-2016,Townhouse,117 Adam,Houston,TX,77003,299000,3,2.5,Waterhill Homes ON Commerce Street,1432,1557,2013,1670,209,108,Sold,,,http://www.redfin.com/TX/Houston/117-Adam-Ln-77003/home/29548877,HARMLS,46239024,N,Y,29.756197,-95.348215
PAST SALE,November-10-2017,Townhouse,2336 Commerce,Houston,TX,77003,379900,3,3.5,Lofts on Commerce,2148,,2017,1299,177,122,Sold,,,http://www.redfin.com/TX/Houston/2336-Commerce-St-77003/home/29548892,HARMLS,41781417,N,Y,29.756103,-95.348058
PAST SALE,June-28-2018,Townhouse,2350 Sperber Ln,Houston,TX,77003,345000,3,3.5,Waterhill Hms/commerce Street,2074,1400,2007,1069,166,122,Sold,,,http://www.redfin.com/TX/Houston/2350-Sperber-Ln-77003/home/29549003,HARMLS,72267188,N,Y,29.7550548,-95.3481436
PAST SALE,April-16-2018,Condo/Co-op,2205 Mckinney St #301,Houston,TX,77003,189900,1,1.0,Herrin Lofts,774,,1929,1142,245,341,Sold,,,http://www.redfin.com/TX/Houston/2205-McKinney-St-77003/unit-301/home/29590991,HARMLS,66101268,N,Y,29.7509247,-95.3541404
PAST SALE,June-27-2016,Condo/Co-op,2205 Mckinney St #401,Houston,TX,77003,184900,1,1.0,Herrin Lofts,774,,1929,1800,239,237,Sold,,,http://www.redfin.com/TX/Houston/2205-McKinney-St-77003/unit-401/home/29590992,HARMLS,82655428,N,Y,29.7509247,-95.3541404
PAST SALE,February-14-2018,Townhouse,2968 Commerce St,Houston,TX,77003,319000,2,2.0,Commerce Ave Twnhms,1884,1994,2013,1203,169,49,Sold,,,http://www.redfin.com/TX/Houston/2968-Commerce-St-77003/home/29591127,HARMLS,56127492,N,Y,29.7533861,-95.3425449
PAST SALE,April-20-2018,Single Family Residential,2946 Commerce St,Houston,TX,77003,329900,2,2.0,Commerce Ave Twnhms,1935,2574,2013,1138,170,50,Sold,,,http://www.redfin.com/TX/Houston/2946-Commerce-St-77003/home/29591183,HARMLS,52090346,N,Y,29.7535425,-95.3428616
PAST SALE,May-1-2017,Single Family Residential,2619 Rusk St,Houston,TX,77003,370000,3,3.5,Capitol Oaks,2084,1482,2011,1492,178,171,Sold,,,http://www.redfin.com/TX/Houston/2619-Rusk-St-77003/home/29599403,HARMLS,58899469,N,Y,29.7499586,-95.3492471
PAST SALE,May-4-2018,Townhouse,2715 Rusk Ave,Houston,TX,77003,590000,4,4.5,Capitol Oaks,2829,,2018,1124,209,180,Sold,,,http://www.redfin.com/TX/Houston/2715-Rusk-St-77003/home/29608350,HARMLS,38951998,N,Y,29.7495824,-95.3486641
