SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-12-2021,Single Family Residential,13531 Rural Oak St,Houston,TX,77034,257000,4,2.5,Southdown Trace,2305,5500,2007,109,111,17,Sold,,,http://www.redfin.com/TX/Houston/13531-Rural-Oak-St-77034/home/29417983,HARMLS,9871022,N,Y,29.6104197,-95.1967209
PAST SALE,July-19-2019,Single Family Residential,13711 Grosvenor St,Houston,TX,77034,158400,3,2.0,Sycamore Valley Sec 02,1440,7200,1979,683,110,,Sold,,,http://www.redfin.com/TX/Houston/13711-Grosvenor-St-77034/home/30430080,HARMLS,11653685,N,Y,29.5957703,-95.1855943
PAST SALE,September-10-2019,Single Family Residential,13906 View Meadow Ln,Houston,TX,77034,209900,3,2.0,Clearview Village,1518,6762,2009,630,138,25,Sold,,,http://www.redfin.com/TX/Houston/13906-View-Meadow-Ln-77034/home/29634428,HARMLS,49542911,N,Y,29.6082222,-95.1876524
PAST SALE,June-30-2020,Single Family Residential,354 Barrow Downs Way,Houston,TX,77034,166000,3,2.0,Sycamore Valley Sec 02,1440,7200,1983,336,115,,Sold,,,http://www.redfin.com/TX/Houston/354-Barrow-Downs-Way-77034/home/30430559,HARMLS,94508421,N,Y,29.5974983,-95.1864501
PAST SALE,May-28-2021,Single Family Residential,13710 Kensington Pl,Houston,TX,77034,235000,3,2.5,Sycamore Valley Sec 02,1908,7560,1983,4,123,,Sold,,,http://www.redfin.com/TX/Houston/13710-Kensington-Pl-77034/home/30430381,HARMLS,95163768,N,Y,29.5969445,-95.1855943
PAST SALE,December-10-2018,Single Family Residential,10815 Clear Arbor Ln,Houston,TX,77034,214900,3,2.0,Southdown Trace Sec 5,1675,5511,2015,904,128,28,Sold,,,http://www.redfin.com/TX/Houston/10815-Clear-Arbor-Ln-77034/home/52562213,HARMLS,61131831,N,Y,29.6068681,-95.1963133
PAST SALE,February-3-2021,Single Family Residential,307 Coronation Dr,Houston,TX,77034,219900,4,2.0,Arlington Heights,2313,7810,1964,118,95,,Sold,,,http://www.redfin.com/TX/Houston/307-Coronation-Dr-77034/home/30180689,HARMLS,27393557,N,Y,29.6464904,-95.2107036
PAST SALE,January-4-2021,Single Family Residential,13611 Rural Oak St,Houston,TX,77034,192000,3,2.0,Southdown Trace Sec 01,1544,3855,2007,148,124,27,Sold,,,http://www.redfin.com/TX/Houston/13611-Rural-Oak-St-77034/home/29417920,HARMLS,83101653,N,Y,29.6107612,-95.1960687
PAST SALE,February-27-2020,Single Family Residential,10703 Marigold Glen Way,Houston,TX,77034,230000,4,2.5,Southdown Trace Sec 01,2722,5937,2007,460,84,28,Sold,,,http://www.redfin.com/TX/Houston/10703-Marigold-Glen-Way-77034/home/29417931,HARMLS,10026595,N,Y,29.610018,-95.1965986
PAST SALE,February-26-2019,Single Family Residential,13323 Gardnerville St,Houston,TX,77034,200000,3,2.0,Southway Sec 07,1868,4235,2009,826,107,31,Sold,,,http://www.redfin.com/TX/Houston/13323-Gardnerville-St-77034/home/29546313,HARMLS,61019485,N,Y,29.6163474,-95.1952535
PAST SALE,September-11-2019,Single Family Residential,13319 Gardnerville St,Houston,TX,77034,195000,3,2.0,Southway,1605,4235,2009,629,121,30,Sold,,,http://www.redfin.com/TX/Houston/13319-Gardnerville-St-77034/home/29546314,HARMLS,22090778,N,Y,29.616341,-95.1954166
PAST SALE,May-6-2019,Single Family Residential,13342 Gardnerville St,Houston,TX,77034,199900,3,2.5,Southway,2295,3113,2010,757,87,30,Sold,,,http://www.redfin.com/TX/Houston/13342-Gardnerville-St-77034/home/29546511,HARMLS,61507863,N,Y,29.6159632,-95.1946829
PAST SALE,January-21-2021,Single Family Residential,13227 Gardnerville St,Houston,TX,77034,215000,3,2.0,Southway,1859,4455,2009,131,116,30,Sold,,,http://www.redfin.com/TX/Houston/13227-Gardnerville-St-77034/home/29546555,HARMLS,5326882,N,Y,29.61634,-95.1965986
PAST SALE,August-28-2019,Single Family Residential,13234 Babbitt St,Houston,TX,77034,229900,4,2.5,Southway Sec 06,1963,3135,2008,643,117,31,Sold,,,http://www.redfin.com/TX/Houston/13234-Babbitt-St-77034/home/29546565,HARMLS,32325008,N,Y,29.6166268,-95.196191
PAST SALE,February-2-2018,Single Family Residential,12218 Palmbeach St,Houston,TX,77034,119999,3,1.5,Gulf Palms Sec 02,1102,7800,1953,1215,109,,Sold,,,http://www.redfin.com/TX/Houston/12218-Palmbeach-St-77034/home/30090523,HARMLS,3085087,N,Y,29.624213,-95.2077274
PAST SALE,October-3-2019,Single Family Residential,11010 Clear Villa Ln,Houston,TX,77034,182500,4,2.0,Clearview Village,1380,5716,2008,607,132,25,Sold,,,http://www.redfin.com/TX/Houston/11010-Clear-Villa-Ln-77034/home/29564851,HARMLS,2690150,N,Y,29.6054133,-95.1930933
