SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,March-31-2021,Single Family Residential,14854 Croxton Dr,Houston,TX,77015,185000,3,2.0,Sterling Green,1613,6785,1979,62,115,23,Sold,,,http://www.redfin.com/TX/Houston/14854-Croxton-Dr-77015/home/30325000,HARMLS,36407148,N,Y,29.8010623,-95.1591519
PAST SALE,,Single Family Residential,14526 Hershe St,Houston,TX,77015,,3,2.0,,1216,,1998,,,,Sold,,,http://www.redfin.com/TX/Houston/14526-Hershe-St-77015/home/29459446,HARMLS,,N,Y,29.7792754,-95.1641656
PAST SALE,,Single Family Residential,12907 Stillington Dr,Houston,TX,77015,,3,2.0,,2318,5930,1984,,,,Sold,,,http://www.redfin.com/TX/Houston/12907-Stillington-Dr-77015/home/30416289,HARMLS,,N,Y,29.7958781,-95.196028
PAST SALE,November-15-2017,Single Family Residential,13934 Hollypark Dr,Houston,TX,77015,155000,3,2.0,Woodforest Sec 03,1305,13760,1963,1294,119,21,Sold,,,http://www.redfin.com/TX/Houston/13934-Hollypark-Dr-77015/home/30169574,HARMLS,21351409,N,Y,29.7891587,-95.1764257
PAST SALE,July-7-2017,Single Family Residential,13427 Reads Ct,Houston,TX,77015,149985,4,2.0,Woodforest North,1560,9210,1980,1425,96,17,Sold,,,http://www.redfin.com/TX/Houston/13427-Reads-Ct-77015/home/30497367,HARMLS,41111614,N,Y,29.8041614,-95.1860426
PAST SALE,July-9-2018,Single Family Residential,13911 Victoria,Houston,TX,77015,144900,4,2.0,Clover Leaf,2300,7875,1961,1058,63,,Sold,,,http://www.redfin.com/TX/Houston/13911-Victoria-St-77015/home/29931836,HARMLS,75530284,N,Y,29.7837921,-95.1775666
PAST SALE,April-30-2019,Single Family Residential,227 Black Rock Rd,Houston,TX,77015,166900,4,2.0,Woodforest Sec 17 R/p,1893,7168,1970,763,88,17,Sold,,,http://www.redfin.com/TX/Houston/227-Black-Rock-Rd-77015/home/30268277,HARMLS,49399840,N,Y,29.7977826,-95.1669326
PAST SALE,June-11-2018,Single Family Residential,14211 Woodforest Blvd,Houston,TX,77015,160500,3,2.0,Woodforest Sec 07,1498,8184,1964,1086,107,21,Sold,,,http://www.redfin.com/TX/Houston/14211-Woodforest-Blvd-77015/home/30181232,HARMLS,82331961,N,Y,29.7906862,-95.170803
PAST SALE,October-10-2017,Single Family Residential,195 Black Rock,Houston,TX,77015,159900,4,2.0,Woodforest North,1835,,1984,1330,87,185,Sold,,,http://www.redfin.com/TX/Houston/195-Black-Rock-Rd-77015/home/30579579,HARMLS,29775142,N,Y,29.8001043,-95.166953
PAST SALE,October-7-2016,Single Family Residential,14431 Duncannon Dr,Houston,TX,77015,120000,3,2.0,Woodforest Sec 15,1799,7524,1970,1698,67,23,Sold,,,http://www.redfin.com/TX/Houston/14431-Duncannon-Dr-77015/home/30232328,HARMLS,27891817,N,Y,29.7932284,-95.1657512
