SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-28-2020,Single Family Residential,5006 Curtin St,Houston,TX,77023,265000,2,1.0,Eastwood Oaks,1119,5770,1950,369,237,,Sold,,,http://www.redfin.com/TX/Houston/5006-Curtin-St-77023/home/30033455,HARMLS,95631376,N,Y,29.7375152,-95.3255477
PAST SALE,July-22-2019,Single Family Residential,6609 Lindy Ln,Houston,TX,77023,430000,4,3.0,Idylwood,2097,5750,1938,680,205,3,Sold,,,http://www.redfin.com/TX/Houston/6609-Lindy-Ln-77023/home/29903059,HARMLS,70528718,N,Y,29.7209526,-95.3121905
PAST SALE,September-14-2018,Single Family Residential,607 Coral St,Houston,TX,77023,229900,3,2.0,Mason Park Terrace Sec F,1378,7207,1949,991,167,,Sold,,,http://www.redfin.com/TX/Houston/607-Coral-St-77023/home/29950593,HARMLS,45590200,N,Y,29.7215062,-95.2887309
PAST SALE,July-23-2018,Multi-Family (2-4 Unit),4334 Polk St #4,Houston,TX,77023,325000,0,,Eastwood,2151,6250,1935,1044,151,,Sold,,,http://www.redfin.com/TX/Houston/4334-Polk-St-77023/unit-4/home/29668949,HARMLS,54708469,N,Y,29.7386467,-95.3355575
PAST SALE,August-17-2018,Single Family Residential,1903 Pasadena St,Houston,TX,77023,174000,2,1.0,Forest Hill,984,6600,1949,1019,177,,Sold,,,http://www.redfin.com/TX/Houston/1903-Pasadena-St-77023/home/29674047,HARMLS,88687480,N,Y,29.7227406,-95.297938
PAST SALE,September-24-2018,Single Family Residential,1509 Lawson St,Houston,TX,77023,479000,4,3.0,Broadmoor,2661,6250,2013,981,180,,Sold,,,http://www.redfin.com/TX/Houston/1509-Lawson-St-77023/home/52046868,HARMLS,67724329,N,Y,29.7277987,-95.3279074
PAST SALE,May-21-2018,Single Family Residential,5315 Bell St,Houston,TX,77023,223000,3,2.0,Dissen Heights,1306,4000,1935,1107,171,,Sold,,,http://www.redfin.com/TX/Houston/5315-Bell-St-77023/home/29664510,HARMLS,51755234,N,Y,29.7331198,-95.3206967
PAST SALE,June-6-2018,Multi-Family (5+ Unit),2917 Renshaw St,Houston,TX,77023,299000,0,,Edmundson Sec 05,2842,7500,1952,1091,105,,Sold,,,http://www.redfin.com/TX/Houston/2917-Renshaw-St-77023/unit-6/home/29844240,HARMLS,25719857,N,Y,29.7088709,-95.3220754
PAST SALE,July-2-2018,Single Family Residential,5412 Leeland St,Houston,TX,77023,269710,2,1.0,Dissen Heights,1290,5000,1940,1065,209,,Sold,,,http://www.redfin.com/TX/Houston/5412-Leeland-St-77023/home/29665324,HARMLS,51046894,N,Y,29.731502,-95.3191342
PAST SALE,May-5-2017,Single Family Residential,5137 Leeland St,Houston,TX,77023,330000,4,2.5,Dissen Heights,3270,7490,2002,1488,101,,Sold,,,http://www.redfin.com/TX/Houston/5137-Leeland-St-77023/home/29665391,HARMLS,77352517,N,Y,29.7333034,-95.3237094
PAST SALE,July-6-2018,Single Family Residential,5240 Jefferson St,Houston,TX,77023,339000,4,2.0,Lawndale,1961,5250,1940,1061,173,,Sold,,,http://www.redfin.com/TX/Houston/5240-Jefferson-St-77023/home/29819180,HARMLS,21593268,N,Y,29.7309633,-95.322443
PAST SALE,June-25-2018,Single Family Residential,5310 Claremont St,Houston,TX,77023,239000,3,2.0,Lawndale,1398,5250,1940,1072,171,,Sold,,,http://www.redfin.com/TX/Houston/5310-Claremont-St-77023/home/29819518,HARMLS,37452599,N,Y,29.729349,-95.3221979
PAST SALE,January-13-2017,Single Family Residential,1531 Elliott St,Houston,TX,77023,229000,2,1.0,Eastwood Area/broadmoor,1111,6250,1929,1600,206,,Sold,,,http://www.redfin.com/TX/Houston/1531-Elliott-St-77023/home/29827328,HARMLS,70266261,N,Y,29.7281343,-95.3266099
PAST SALE,August-16-2018,Single Family Residential,1460 Munger St,Houston,TX,77023,389000,4,2.0,Broadmoor,2458,6250,1930,1020,158,,Sold,,,http://www.redfin.com/TX/Houston/1460-Munger-St-77023/unit-V/home/29828360,HARMLS,76099399,N,Y,29.7267669,-95.3303277
PAST SALE,July-1-2016,Single Family Residential,1553 Elliott,Houston,TX,77023,249900,3,1.0,Eastwood Area/broadmoor,1244,6250,1930,1796,201,,Sold,,,http://www.redfin.com/TX/Houston/1553-Elliott-St-77023/home/29827322,HARMLS,57372461,N,Y,29.7272501,-95.3261605
PAST SALE,April-20-2018,Single Family Residential,4915 Rusk St,Houston,TX,77023,279900,2,2.0,Mogun House Rusk,1234,5000,2017,1138,227,,Sold,,,http://www.redfin.com/TX/Houston/4915-Rusk-St-77023/home/167834451,HARMLS,34025456,N,Y,29.7400121,-95.3254354
PAST SALE,March-30-2018,Single Family Residential,6602 Park Ln,Houston,TX,77023,365500,3,2.0,Idylwood,1985,11500,1940,1159,184,,Sold,,,http://www.redfin.com/TX/Houston/6602-Park-Ln-77023/home/29903048,HARMLS,58404858,N,Y,29.7213554,-95.3122722
PAST SALE,August-19-2016,Single Family Residential,6625 Sylvan Rd,Houston,TX,77023,257000,2,2.0,Idylwood,1360,5500,1953,1747,189,,Sold,,,http://www.redfin.com/TX/Houston/6625-Sylvan-Rd-77023/home/29903748,HARMLS,32440246,N,Y,29.7185967,-95.3124355
PAST SALE,December-29-2017,Multi-Family (2-4 Unit),1507 Des Jardines St,Houston,TX,77023,304900,0,,Des Jardins Place,3142,7250,1948,1250,97,,Sold,,,http://www.redfin.com/TX/Houston/1507-Des-Jardines-St-77023/home/29822169,HARMLS,257734,N,Y,29.7251574,-95.3209724
PAST SALE,March-28-2018,Multi-Family (2-4 Unit),1505 Scharpe St,Houston,TX,77023,279000,0,,Broadmoor,1608,6250,1950,1161,174,,Sold,,,http://www.redfin.com/TX/Houston/1505-Scharpe-St-77023/home/29828407,HARMLS,15080975,N,Y,29.7257991,-95.3297148
PAST SALE,April-19-2018,Single Family Residential,959 Saint Augustine,Houston,TX,77023,309900,3,3.5,Mckinney Estates,1914,,2018,1139,162,,Sold,,,http://www.redfin.com/TX/Houston/959-St-Augustine-77023/home/144931715,HARMLS,12000355,N,Y,29.742789,-95.338142
PAST SALE,December-19-2016,Single Family Residential,2851 Oakland,Houston,TX,77038,134998,3,2.5,LT 41 Blk 1 Maple Ridge Place Sec 1,1600,3658,2006,1625,84,,Sold,,,http://www.redfin.com/TX/Houston/2851-Oakland-St-77023/home/147187894,HARMLS,79824449,N,Y,29.73712,-95.3284698
PAST SALE,August-14-2018,Multi-Family (2-4 Unit),4535 Walker St,Houston,TX,77023,299900,0,,Eastwood,2004,2779,1920,1022,150,,Sold,,,http://www.redfin.com/TX/Houston/4535-Walker-St-77023/home/29667937,HARMLS,91940987,N,Y,29.7412715,-95.3308588
PAST SALE,January-18-2018,Vacant Land,616 Edgewood St,Houston,TX,77023,105412,,,Young Mens,,5625,,1230,,,Sold,,,http://www.redfin.com/TX/Houston/616-Edgewood-St-77023/home/29765848,HARMLS,19721089,N,Y,29.7401816,-95.3254252
PAST SALE,June-7-2018,Single Family Residential,1126 Weaver St,Houston,TX,77023,419900,3,2.5,Jackson Court,2349,6500,1935,1090,179,,Sold,,,http://www.redfin.com/TX/Houston/1126-Weaver-Ave-77023/home/29866225,HARMLS,80695559,N,Y,29.736508,-95.3236685
