SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,January-22-2020,Single Family Residential,825 Aurora St,Houston,TX,77009,599000,3,3.5,Sunset Heights,2660,3000,2019,496,225,,Sold,,,http://www.redfin.com/TX/Houston/825-Aurora-St-77009/home/169123486,HARMLS,63765289,N,Y,29.810072,-95.388145
PAST SALE,August-21-2020,Single Family Residential,1007 W Cottage St,Houston,TX,77009,465000,2,1.0,North Norhill,1118,5000,1930,284,416,,Sold,,,http://www.redfin.com/TX/Houston/1007-W-Cottage-St-77009/home/29901111,HARMLS,62796686,N,Y,29.7924503,-95.3846509
PAST SALE,May-31-2017,Condo/Co-op,1880 White Oak #111,Houston,TX,77009,199000,1,2.0,White Oak Condo Ph 01,1117,,1980,1462,178,373,Sold,,,http://www.redfin.com/TX/Houston/1880-White-Oak-Dr-77009/unit-111/home/30502269,HARMLS,16222776,N,Y,29.7822346,-95.3780468
PAST SALE,May-24-2019,Single Family Residential,4318 Cetti St,Houston,TX,77009,289000,3,2.5,Avenue Place Sec 01,1552,3385,2013,739,186,,Sold,,,http://www.redfin.com/TX/Houston/4318-Cetti-St-77009/home/45412662,HARMLS,60424103,N,Y,29.7992496,-95.3593019
PAST SALE,August-19-2019,Single Family Residential,414 W Cottage St,Houston,TX,77009,339000,2,2.0,Bringhurst/ramsey,1158,5000,1926,652,293,,Sold,,,http://www.redfin.com/TX/Houston/414-W-Cottage-St-77009/home/29774918,HARMLS,35430097,N,Y,29.7919973,-95.3758184
PAST SALE,March-22-2019,Single Family Residential,2506 Princeton St,Houston,TX,77009,625000,3,2.5,Tbw Princeton,2544,3000,2009,802,246,,Sold,,,http://www.redfin.com/TX/Houston/2506-Princeton-St-77009/home/29637787,HARMLS,63258357,N,Y,29.8103436,-95.3870228
PAST SALE,May-3-2021,Condo/Co-op,2802 Morrison St #307,Houston,TX,77009,210000,1,1.0,Morrison Midrise Condo,923,,2014,29,228,328,Sold,,,http://www.redfin.com/TX/Houston/2802-Morrison-St-77009/unit-307/home/46290721,HARMLS,85768883,N,Y,29.7834996,-95.3728912
PAST SALE,April-7-2021,Single Family Residential,1006 Key St,Houston,TX,77009,635000,3,2.5,North Norhill,1901,5000,1924,55,334,,Sold,,,http://www.redfin.com/TX/Houston/1006-Key-St-77009/home/29619891,HARMLS,72030695,N,Y,29.7913681,-95.3846509
PAST SALE,July-15-2016,Single Family Residential,836 Fugate St,Houston,TX,77009,535000,2,2.0,East Norhill,1442,6136,1928,1782,371,,Sold,,,http://www.redfin.com/TX/Houston/836-Fugate-St-77009/home/29901091,HARMLS,46034124,N,Y,29.7948346,-95.3825653
PAST SALE,August-31-2020,Single Family Residential,2119 Freeman St,Houston,TX,77009,199000,1,1.0,Allen A C,588,2500,1910,274,338,,Sold,,,http://www.redfin.com/TX/Houston/2119-Freeman-St-77009/home/29644711,HARMLS,17440489,N,Y,29.779504,-95.362606
PAST SALE,April-29-2020,Single Family Residential,516 Tabor St,Houston,TX,77009,299500,2,1.0,Brooke Smith,946,5000,1920,398,317,,Sold,,,http://www.redfin.com/TX/Houston/516-Tabor-St-77009/home/29744207,HARMLS,87403945,N,Y,29.7958737,-95.3769632
PAST SALE,,Single Family Residential,303 Tabor St,Houston,TX,77009,,4,2.5,,2276,5000,1935,,,,Sold,,,http://www.redfin.com/TX/Houston/303-Tabor-St-77009/home/29744226,HARMLS,,N,Y,29.7933354,-95.3772903
PAST SALE,February-27-2017,Single Family Residential,704 Vincent St,Houston,TX,77009,485000,4,3.0,Brooke Smith,2765,5000,2016,1555,175,,Sold,,,http://www.redfin.com/TX/Houston/704-Vincent-St-77009/home/29743973,HARMLS,74735870,N,Y,29.7974407,-95.3727927
PAST SALE,August-9-2019,Single Family Residential,1922 Chapman St,Houston,TX,77009,393000,3,2.0,Cascara,1580,4650,1946,662,249,,Sold,,,http://www.redfin.com/TX/Houston/1922-Chapman-St-77009/home/29655648,HARMLS,38894211,N,Y,29.7795936,-95.3536203
PAST SALE,March-24-2021,Single Family Residential,4309 Julian St,Houston,TX,77009,520000,2,2.0,Cash,2402,6952,1935,69,216,,Sold,,,http://www.redfin.com/TX/Houston/4309-Julian-St-77009/home/29903883,HARMLS,20660511,N,Y,29.7961889,-95.3825244
PAST SALE,February-1-2018,Single Family Residential,3016 Houston Ave,Houston,TX,77009,289900,2,1.0,Grota Home,864,4000,1920,1216,336,,Sold,,,http://www.redfin.com/TX/Houston/3016-Houston-Ave-77009/home/29677676,HARMLS,98340280,N,Y,29.7860224,-95.3719341
PAST SALE,May-3-2021,Single Family Residential,3811 Baden St,Houston,TX,77009,285000,3,1.0,Silverdale,1092,6100,1950,29,261,,Sold,,,http://www.redfin.com/TX/Houston/3811-Baden-St-77009/home/29830090,HARMLS,49957799,N,Y,29.7942889,-95.366006
PAST SALE,December-28-2018,Single Family Residential,707 Graceland St,Houston,TX,77009,364900,3,1.0,Lindale Park,1524,7500,1949,886,239,2,Sold,,,http://www.redfin.com/TX/Houston/707-Graceland-St-77009/home/29947499,HARMLS,47183033,N,Y,29.8088694,-95.3622451
PAST SALE,October-30-2019,Single Family Residential,823 Aurora St,Houston,TX,77009,649000,3,3.5,Sunset Heights,2660,3000,2019,580,244,,Sold,,,http://www.redfin.com/TX/Houston/823-Aurora-St-77009/home/29757220,HARMLS,46347923,N,Y,29.8100716,-95.3881679
