SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Condo/Co-op,1111 Caroline St #2714,Houston,TX,77010,,1,1.0,,972,,1982,,,,Sold,,,http://www.redfin.com/TX/Houston/1111-Caroline-St-77010/unit-2714/home/29312061,HARMLS,,N,Y,29.7540107,-95.3627978
PAST SALE,June-29-2018,Condo/Co-op,1111 Caroline St #3006,Houston,TX,77010,1745000,2,2.5,Four Seasons Private Residences Condo,2126,,1982,1068,821,1933,Sold,,,http://www.redfin.com/TX/Houston/1111-Caroline-St-77010/unit-3006/home/29312084,HARMLS,34863160,N,Y,29.7540107,-95.3627978
PAST SALE,December-18-2018,Condo/Co-op,1111 Caroline St #2602,Houston,TX,77010,448888,1,1.0,Four Seasons,971,,1982,896,462,940,Sold,,,http://www.redfin.com/TX/Houston/1111-Caroline-St-77010/unit-2602/home/29312072,HARMLS,67494808,N,Y,29.7540107,-95.3627978
PAST SALE,June-29-2017,Condo/Co-op,1111 Caroline #2902,Houston,TX,77010,799000,2,2.0,Private Residences,1796,,1982,1433,445,1632,Sold,,,http://www.redfin.com/TX/Houston/1111-Caroline-St-77010/unit-2902/home/29312095,HARMLS,8226858,N,Y,29.7540107,-95.3627978
PAST SALE,May-3-2017,Condo/Co-op,1111 Caroline Unit n/a,Houston,TX,77010,494500,2,2.0,Private Residences Condo,1332,,1982,1490,371,1211,Sold,,,http://www.redfin.com/TX/Houston/1111-Caroline-St-77010/unit-n-a/home/113652604,HARMLS,11551070,N,Y,29.754038,-95.3628339
PAST SALE,November-20-2019,Condo/Co-op,1111 Caroline St #3007,Houston,TX,77010,2895000,3,3.5,Four Seasons,4776,,1982,559,606,4909,Sold,,,http://www.redfin.com/TX/Houston/1111-Caroline-St-77010/unit-3007/home/29312081,HARMLS,68618159,N,Y,29.7540107,-95.3627978
PAST SALE,November-9-2017,Condo/Co-op,1111 Caroline St #2909,Houston,TX,77010,749000,2,2.0,Four Seasons Private Residences Condo,1772,,1982,1300,423,1610,Sold,,,http://www.redfin.com/TX/Houston/1111-Caroline-St-77010/unit-2909/home/29312105,HARMLS,87241442,N,Y,29.7540107,-95.3627978
PAST SALE,November-30-2018,Condo/Co-op,1111 Caroline St #2912,Houston,TX,77010,548888,2,2.0,Four Seasons,1332,,1982,914,412,1290,Sold,,,http://www.redfin.com/TX/Houston/1111-Caroline-St-77010/unit-2912/home/29312103,HARMLS,29444936,N,Y,29.7540107,-95.3627978
