SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-3-2019,Single Family Residential,208 W 32nd St,Houston,TX,77018,399900,3,1.5,Garden Oaks,1638,13911,1939,729,244,,Sold,,,http://www.redfin.com/TX/Houston/208-W-32nd-St-77018/home/29944396,HARMLS,24075807,N,Y,29.8163108,-95.3999065
PAST SALE,April-14-2021,Single Family Residential,3711 Oakroc Grv,Houston,TX,77018,424900,3,2.5,Heritage Place Rep,2238,2210,2015,48,190,104,Sold,,,http://www.redfin.com/TX/Houston/3711-Oakroc-Grv-77018/home/112820531,HARMLS,98520400,N,Y,29.8219333,-95.4189715
PAST SALE,January-11-2021,Single Family Residential,3306 Garden Crest Ln,Houston,TX,77018,344000,3,2.5,Garden Oaks Court,1876,2520,2006,141,183,155,Sold,,,http://www.redfin.com/TX/Houston/3306-Garden-Crest-Ln-77018/home/29257493,HARMLS,21831425,N,Y,29.817668,-95.4130386
PAST SALE,July-12-2019,Townhouse,5138 Redemption Cir,Houston,TX,77018,293000,3,2.5,Dominion Estates,1865,3880,2005,690,157,73,Sold,,,http://www.redfin.com/TX/Houston/5138-Redemption-Cir-77018/home/29308244,HARMLS,94874506,N,Y,29.840756,-95.423404
PAST SALE,April-7-2020,Single Family Residential,4005 Alba Rd,Houston,TX,77018,415000,4,3.5,Oak Grove Estates,2208,928,2007,420,188,42,Sold,,,http://www.redfin.com/TX/Houston/4005-Alba-Rd-77018/home/29313965,HARMLS,33159253,N,Y,29.8231985,-95.4210994
PAST SALE,August-10-2020,Single Family Residential,1802 Woodcrest Dr,Houston,TX,77018,494000,3,2.0,Oak Forest Add,1977,7200,1950,295,250,2,Sold,,,http://www.redfin.com/TX/Houston/1802-Woodcrest-Dr-77018/home/29993702,HARMLS,57947233,N,Y,29.8229023,-95.444797
PAST SALE,January-27-2021,Single Family Residential,1313 Chamboard Ln,Houston,TX,77018,765000,3,3.0,Oak Forest,2562,7320,1953,125,299,,Sold,,,http://www.redfin.com/TX/Houston/1313-Chamboard-Ln-77018/home/29991805,HARMLS,53682763,N,Y,29.830128,-95.432947
PAST SALE,June-20-2018,Single Family Residential,2106 Chippendale Rd,Houston,TX,77018,385000,3,2.0,Oak Forest Sec 13,1447,7190,1952,1077,266,,Sold,,,http://www.redfin.com/TX/Houston/2106-Chippendale-Rd-77018/home/29994473,HARMLS,91402381,N,Y,29.8232946,-95.449505
PAST SALE,March-6-2018,Single Family Residential,1831 Latexo Dr,Houston,TX,77018,375000,3,1.0,Oak Forest Sec 12,1343,7424,1955,1183,279,,Sold,,,http://www.redfin.com/TX/Houston/1831-Latexo-Dr-77018/home/29993974,HARMLS,66625640,N,Y,29.8362027,-95.4447152
PAST SALE,June-14-2019,Townhouse,5126 Prosperity Cir,Houston,TX,77018,269000,3,2.5,Dominion Estates,1700,4039,2005,718,158,75,Sold,,,http://www.redfin.com/TX/Houston/5126-Prosperity-Cir-77018/home/29308251,HARMLS,47957349,N,Y,29.84073,-95.424328
PAST SALE,August-17-2018,Single Family Residential,1607 Libbey Dr,Houston,TX,77018,325000,2,1.0,Oak Forest Sec 06,1213,7070,1950,1019,268,,Sold,,,http://www.redfin.com/TX/Houston/1607-Libbey-Dr-77018/home/29992955,HARMLS,75285192,N,Y,29.8315027,-95.4417268
PAST SALE,January-23-2018,Single Family Residential,946 Althea Dr,Houston,TX,77018,299000,2,1.0,Garden Oaks Sec 04,1309,8346,1940,1225,228,,Sold,,,http://www.redfin.com/TX/Houston/946-Althea-Dr-77018/home/29944590,HARMLS,12660717,N,Y,29.8249931,-95.4224088
PAST SALE,April-1-2019,Single Family Residential,1415 Chippendale Rd,Houston,TX,77018,985000,4,3.5,Oak Forest,4330,7440,2012,792,227,,Sold,,,http://www.redfin.com/TX/Houston/1415-Chippendale-Rd-77018/home/29991596,HARMLS,75074440,N,Y,29.823783,-95.4365283
PAST SALE,October-28-2020,Single Family Residential,650 Westcross St #18,Houston,TX,77018,249000,2,2.5,Contemporary Garden Oaks,2000,1597,2014,216,125,130,Sold,,,http://www.redfin.com/TX/Houston/650-Westcross-St-77018/unit-18/home/29626201,HARMLS,76796395,N,Y,29.829564,-95.4087428
PAST SALE,April-3-2018,Single Family Residential,1506 Del Norte St,Houston,TX,77018,312000,3,2.0,Ella Lee Forest,1662,9282,1955,1155,188,4,Sold,,,http://www.redfin.com/TX/Houston/1506-Del-Norte-St-77018/home/30106640,HARMLS,65153658,N,Y,29.8399126,-95.4377972
PAST SALE,,Single Family Residential,1130 Bethlehem,Houston,TX,77018,,3,2.5,,2449,7956,1966,,,,Sold,,,http://www.redfin.com/TX/Houston/1130-Bethlehem-St-77018/home/30195876,HARMLS,,N,Y,29.8379289,-95.4268285
PAST SALE,June-8-2018,Single Family Residential,207 E 43rd St,Houston,TX,77018,299900,3,2.5,Independence Heights,1860,2378,2018,1089,161,,Sold,,,http://www.redfin.com/TX/Houston/207-E-43rd-St-77018/home/144617252,HARMLS,60847596,N,Y,29.825755,-95.397576
PAST SALE,June-1-2018,Single Family Residential,1533 Woodcrest,Houston,TX,77018,1075000,5,4.5,Oak Forest Sec 01,4000,8400,2018,1096,269,,Sold,,,http://www.redfin.com/TX/Houston/1533-Woodcrest-Dr-77018/home/29991355,HARMLS,207978,N,Y,29.822925,-95.43928
PAST SALE,April-13-2018,Single Family Residential,4407 Rosebay Dr,Houston,TX,77018,485000,3,2.0,Candlelight Estates Sec 01,1806,6825,1961,1145,269,,Sold,,,http://www.redfin.com/TX/Houston/4407-Rosebay-Dr-77018/home/30159140,HARMLS,25805736,N,Y,29.8375583,-95.4490137
PAST SALE,May-3-2017,Single Family Residential,2031 Chantilly Ln,Houston,TX,77018,319900,3,1.0,Oak Forest Sec 14,1306,7245,1953,1490,245,,Sold,,,http://www.redfin.com/TX/Houston/2031-Chantilly-Ln-77018/home/29994689,HARMLS,5745542,N,Y,29.8281695,-95.4493412
PAST SALE,March-30-2017,Single Family Residential,1427 Ebony Ln,Houston,TX,77018,995000,4,4.0,Oak Forest Sec 02,4307,7350,2016,1524,231,,Sold,,,http://www.redfin.com/TX/Houston/1427-Ebony-Ln-77018/home/29991334,HARMLS,42216193,N,Y,29.8222768,-95.4375312
PAST SALE,September-20-2016,Single Family Residential,1111 Stonecrest Dr,Houston,TX,77018,265000,2,1.0,Shepherd Forest,1004,6944,1955,1715,264,,Sold,,,http://www.redfin.com/TX/Houston/1111-Stonecrest-Dr-77018/home/30087472,HARMLS,16797676,N,Y,29.8141893,-95.4209357
PAST SALE,March-16-2017,Single Family Residential,1819 Chippendale Rd,Houston,TX,77018,485000,3,2.0,Oak Forest Sec 10,1815,7560,1950,1538,267,,Sold,,,http://www.redfin.com/TX/Houston/1819-Chippendale-Rd-77018/home/29993708,HARMLS,62060514,N,Y,29.8232743,-95.4456158
PAST SALE,March-15-2017,Single Family Residential,2003 Chippendale Rd,Houston,TX,77018,679900,4,2.0,Oak Forest Add Sec 13,2591,9687,2010,1539,262,2,Sold,,,http://www.redfin.com/TX/Houston/2003-Chippendale-Rd-77018/home/29994038,HARMLS,74544884,N,Y,29.8232084,-95.447765
