SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-3-2020,Condo/Co-op,464 N Post Oak Ln,Houston,TX,77024,139000,1,1.0,Post Oak Lane,891,190643,1968,302,156,312,Sold,,,http://www.redfin.com/TX/Houston/464-N-Post-Oak-Ln-77024/unit-13/home/30317879,HARMLS,20376335,N,Y,29.7752634,-95.4575677
PAST SALE,July-8-2019,Vacant Land,110 Plantation Rd,Houston,TX,77024,599999,,,Whispering Oaks Sec 03,,10951,,694,,,Sold,,,http://www.redfin.com/TX/Houston/110-Plantation-Rd-77024/home/30157077,HARMLS,74037003,N,Y,29.7547442,-95.541837
PAST SALE,August-14-2020,Townhouse,459 N Post Oak Ln,Houston,TX,77024,235000,2,2.5,Post Oak Lane T/h Condo Ph 02,1680,211928,1970,291,140,568,Sold,,,http://www.redfin.com/TX/Houston/459-N-Post-Oak-Ln-77024/home/30318564,HARMLS,72589440,N,Y,29.776696,-95.4583959
PAST SALE,January-12-2021,Condo/Co-op,515 Tallowood Rd #58,Houston,TX,77024,140000,1,1.0,Tallowood T/h Condo,918,112561,1970,140,153,355,Sold,,,http://www.redfin.com/TX/Houston/515-Tallowood-Rd-77024/unit-58/home/30349935,HARMLS,94502846,N,Y,29.7728335,-95.5531402
PAST SALE,December-6-2019,Townhouse,135 Litchfield Ln #261,Houston,TX,77024,309000,3,2.5,Ethans Glen,1951,1225,1977,543,158,500,Sold,,,http://www.redfin.com/TX/Houston/135-Litchfield-Ln-77024/unit-261/home/30300392,HARMLS,51846285,N,Y,29.762976,-95.552148
PAST SALE,March-29-2017,Single Family Residential,9230 Kenilworth St,Houston,TX,77024,950000,4,3.0,Bayou Woods Sec 03,2813,33600,1951,1525,338,24,Sold,,,http://www.redfin.com/TX/Houston/9230-Kenilworth-Dr-77024/home/29965268,HARMLS,88308554,N,Y,29.7825655,-95.4669277
PAST SALE,March-31-2017,Condo/Co-op,909 Silber Rd #52,Houston,TX,77024,129000,2,1.0,Memorial Woods Condo,792,,1965,1523,163,260,Sold,,,http://www.redfin.com/TX/Houston/909-Silber-Rd-77024/unit-52/home/113613688,HARMLS,48129836,N,Y,29.7820424,-95.4686977
PAST SALE,January-12-2017,Vacant Land,301 Hedwig,Houston,TX,77024,2345000,,,Piney Point Village,,42268,,1601,,,Sold,,,http://www.redfin.com/TX/Houston/301-Hedwig-Rd-77024/home/30180510,HARMLS,26946007,N,Y,29.7667905,-95.5092998
PAST SALE,,Condo/Co-op,351 N Post Oak Ln #704,Houston,TX,77024,,1,1.0,,894,,1970,,,,Sold,,,http://www.redfin.com/TX/Houston/351-N-Post-Oak-Ln-77024/unit-704/home/30389423,HARMLS,,N,Y,29.7740752,-95.4579787
PAST SALE,,Single Family Residential,10062 Park Trl,Houston,TX,77024,,3,3.5,,3933,5626,1997,,,,Sold,,,http://www.redfin.com/TX/Houston/10062-Park-Trl-77024/home/30653893,HARMLS,,N,Y,29.7777627,-95.4822255
PAST SALE,March-20-2020,Vacant Land,702 Magdalene Dr,Houston,TX,77024,819500,,,Glengarry Wood,,14700,,438,,,Sold,,,http://www.redfin.com/TX/Houston/702-Magdalene-Dr-77024/home/30105241,HARMLS,53155534,N,Y,29.7734599,-95.527733
PAST SALE,April-16-2018,Townhouse,653 N Post Oak Ln,Houston,TX,77024,359000,2,2.5,Lafayette Place Sec 01,1680,105827,1968,1142,214,194,Sold,,,http://www.redfin.com/TX/Houston/653-N-Post-Oak-Ln-77024/home/30210790,HARMLS,2093549,N,Y,29.7791174,-95.4577761
PAST SALE,October-20-2017,Townhouse,551 Bolton Pl,Houston,TX,77024,439900,3,2.5,Lafayette Place,2540,3300,1970,1320,173,108,Sold,,,http://www.redfin.com/TX/Houston/551-Bolton-Pl-77024/home/30266779,HARMLS,48842731,N,Y,29.777568,-95.4574479
PAST SALE,July-10-2017,Condo/Co-op,503 N Post Oak Ln #503,Houston,TX,77024,198000,2,2.5,Post Oak Lane T/h Condo Ph 0,1680,,1969,1422,118,563,Sold,,,http://www.redfin.com/TX/Houston/503-N-Post-Oak-Ln-77024/home/30318546,HARMLS,7679740,N,Y,29.776696,-95.4583959
PAST SALE,,Condo/Co-op,909 Silber Rd #9,Houston,TX,77024,,,,,,,,,,,Sold,,,http://www.redfin.com/TX/Houston/909-Silber-Rd-77024/unit-9/home/112388100,HARMLS,,N,Y,29.7820424,-95.4686977
PAST SALE,November-29-2016,Condo/Co-op,7575 Katy Fwy #1,Houston,TX,77024,115000,2,2.0,Bayou Woods Condo,1163,,1972,1645,99,597,Sold,,,http://www.redfin.com/TX/Houston/7575-Katy-Fwy-77024/unit-1/home/30398991,HARMLS,78614981,N,Y,29.782729,-95.462757
PAST SALE,May-10-2017,Townhouse,361 N North Post Oak Ln #246,Houston,TX,77024,139900,1,1.0,Post Oak Lane Condo,894,,1970,1483,156,526,Sold,,,http://www.redfin.com/TX/Houston/361-N-Post-Oak-Ln-77024/unit-246/home/30389493,HARMLS,83865944,N,Y,29.7752101,-95.4579087
PAST SALE,,Townhouse,8610 La Fonte St,Houston,TX,77024,,2,2.5,,1928,1815,1968,,,,Sold,,,http://www.redfin.com/TX/Houston/8610-La-Fonte-St-77024/home/30219384,HARMLS,,N,Y,29.7787505,-95.4572023
PAST SALE,,Townhouse,7505 Memorial Woods Dr #19,Houston,TX,77024,,2,2.5,,1560,,1979,,,,Sold,,,http://www.redfin.com/TX/Houston/7505-Memorial-Woods-Dr-77024/unit-19/home/30458584,HARMLS,,N,Y,29.7812882,-95.4610001
PAST SALE,June-14-2018,Single Family Residential,717 Creekside Ln,Hunters Creek Village,TX,77024,2699000,5,6.5,Creekside Manor U/r,6380,14000,2011,1083,423,13,Sold,,,http://www.redfin.com/TX/Houston/717-Creekside-Ln-77024/home/30069803,HARMLS,39892765,N,Y,29.7776527,-95.4897837
